Phi[deg],Theta[deg],mag(rERHCP)[mV],ang_deg(rERHCP)[deg]
-180,-180,3919.4,-3.14461
-179,-180,3919.4,-2.14461
-178,-180,3919.4,-1.14461
-177,-180,3919.4,-0.144613
-176,-180,3919.4,0.855387
-175,-180,3919.4,1.85539
-174,-180,3919.4,2.85539
-173,-180,3919.4,3.85539
-172,-180,3919.4,4.85539
-171,-180,3919.4,5.85539
-170,-180,3919.4,6.85539
-169,-180,3919.4,7.85539
-168,-180,3919.4,8.85539
-167,-180,3919.4,9.85539
-166,-180,3919.4,10.8554
-165,-180,3919.4,11.8554
-164,-180,3919.4,12.8554
-163,-180,3919.4,13.8554
-162,-180,3919.4,14.8554
-161,-180,3919.4,15.8554
-160,-180,3919.4,16.8554
-159,-180,3919.4,17.8554
-158,-180,3919.4,18.8554
-157,-180,3919.4,19.8554
-156,-180,3919.4,20.8554
-155,-180,3919.4,21.8554
-154,-180,3919.4,22.8554
-153,-180,3919.4,23.8554
-152,-180,3919.4,24.8554
-151,-180,3919.4,25.8554
-150,-180,3919.4,26.8554
-149,-180,3919.4,27.8554
-148,-180,3919.4,28.8554
-147,-180,3919.4,29.8554
-146,-180,3919.4,30.8554
-145,-180,3919.4,31.8554
-144,-180,3919.4,32.8554
-143,-180,3919.4,33.8554
-142,-180,3919.4,34.8554
-141,-180,3919.4,35.8554
-140,-180,3919.4,36.8554
-139,-180,3919.4,37.8554
-138,-180,3919.4,38.8554
-137,-180,3919.4,39.8554
-136,-180,3919.4,40.8554
-135,-180,3919.4,41.8554
-134,-180,3919.4,42.8554
-133,-180,3919.4,43.8554
-132,-180,3919.4,44.8554
-131,-180,3919.4,45.8554
-130,-180,3919.4,46.8554
-129,-180,3919.4,47.8554
-128,-180,3919.4,48.8554
-127,-180,3919.4,49.8554
-126,-180,3919.4,50.8554
-125,-180,3919.4,51.8554
-124,-180,3919.4,52.8554
-123,-180,3919.4,53.8554
-122,-180,3919.4,54.8554
-121,-180,3919.4,55.8554
-120,-180,3919.4,56.8554
-119,-180,3919.4,57.8554
-118,-180,3919.4,58.8554
-117,-180,3919.4,59.8554
-116,-180,3919.4,60.8554
-115,-180,3919.4,61.8554
-114,-180,3919.4,62.8554
-113,-180,3919.4,63.8554
-112,-180,3919.4,64.8554
-111,-180,3919.4,65.8554
-110,-180,3919.4,66.8554
-109,-180,3919.4,67.8554
-108,-180,3919.4,68.8554
-107,-180,3919.4,69.8554
-106,-180,3919.4,70.8554
-105,-180,3919.4,71.8554
-104,-180,3919.4,72.8554
-103,-180,3919.4,73.8554
-102,-180,3919.4,74.8554
-101,-180,3919.4,75.8554
-100,-180,3919.4,76.8554
-99,-180,3919.4,77.8554
-98,-180,3919.4,78.8554
-97,-180,3919.4,79.8554
-96,-180,3919.4,80.8554
-95,-180,3919.4,81.8554
-94,-180,3919.4,82.8554
-93,-180,3919.4,83.8554
-92,-180,3919.4,84.8554
-91,-180,3919.4,85.8554
-90,-180,3919.4,86.8554
-89,-180,3919.4,87.8554
-88,-180,3919.4,88.8554
-87,-180,3919.4,89.8554
-86,-180,3919.4,90.8554
-85,-180,3919.4,91.8554
-84,-180,3919.4,92.8554
-83,-180,3919.4,93.8554
-82,-180,3919.4,94.8554
-81,-180,3919.4,95.8554
-80,-180,3919.4,96.8554
-79,-180,3919.4,97.8554
-78,-180,3919.4,98.8554
-77,-180,3919.4,99.8554
-76,-180,3919.4,100.855
-75,-180,3919.4,101.855
-74,-180,3919.4,102.855
-73,-180,3919.4,103.855
-72,-180,3919.4,104.855
-71,-180,3919.4,105.855
-70,-180,3919.4,106.855
-69,-180,3919.4,107.855
-68,-180,3919.4,108.855
-67,-180,3919.4,109.855
-66,-180,3919.4,110.855
-65,-180,3919.4,111.855
-64,-180,3919.4,112.855
-63,-180,3919.4,113.855
-62,-180,3919.4,114.855
-61,-180,3919.4,115.855
-60,-180,3919.4,116.855
-59,-180,3919.4,117.855
-58,-180,3919.4,118.855
-57,-180,3919.4,119.855
-56,-180,3919.4,120.855
-55,-180,3919.4,121.855
-54,-180,3919.4,122.855
-53,-180,3919.4,123.855
-52,-180,3919.4,124.855
-51,-180,3919.4,125.855
-50,-180,3919.4,126.855
-49,-180,3919.4,127.855
-48,-180,3919.4,128.855
-47,-180,3919.4,129.855
-46,-180,3919.4,130.855
-45,-180,3919.4,131.855
-44,-180,3919.4,132.855
-43,-180,3919.4,133.855
-42,-180,3919.4,134.855
-41,-180,3919.4,135.855
-40,-180,3919.4,136.855
-39,-180,3919.4,137.855
-38,-180,3919.4,138.855
-37,-180,3919.4,139.855
-36,-180,3919.4,140.855
-35,-180,3919.4,141.855
-34,-180,3919.4,142.855
-33,-180,3919.4,143.855
-32,-180,3919.4,144.855
-31,-180,3919.4,145.855
-30,-180,3919.4,146.855
-29,-180,3919.4,147.855
-28,-180,3919.4,148.855
-27,-180,3919.4,149.855
-26,-180,3919.4,150.855
-25,-180,3919.4,151.855
-24,-180,3919.4,152.855
-23,-180,3919.4,153.855
-22,-180,3919.4,154.855
-21,-180,3919.4,155.855
-20,-180,3919.4,156.855
-19,-180,3919.4,157.855
-18,-180,3919.4,158.855
-17,-180,3919.4,159.855
-16,-180,3919.4,160.855
-15,-180,3919.4,161.855
-14,-180,3919.4,162.855
-13,-180,3919.4,163.855
-12,-180,3919.4,164.855
-11,-180,3919.4,165.855
-10,-180,3919.4,166.855
-9,-180,3919.4,167.855
-8,-180,3919.4,168.855
-7,-180,3919.4,169.855
-6,-180,3919.4,170.855
-5,-180,3919.4,171.855
-4,-180,3919.4,172.855
-3,-180,3919.4,173.855
-2,-180,3919.4,174.855
-1,-180,3919.4,175.855
0,-180,3919.4,176.855
1,-180,3919.4,177.855
2,-180,3919.4,178.855
3,-180,3919.4,179.855
4,-180,3919.4,-179.145
5,-180,3919.4,-178.145
6,-180,3919.4,-177.145
7,-180,3919.4,-176.145
8,-180,3919.4,-175.145
9,-180,3919.4,-174.145
10,-180,3919.4,-173.145
11,-180,3919.4,-172.145
12,-180,3919.4,-171.145
13,-180,3919.4,-170.145
14,-180,3919.4,-169.145
15,-180,3919.4,-168.145
16,-180,3919.4,-167.145
17,-180,3919.4,-166.145
18,-180,3919.4,-165.145
19,-180,3919.4,-164.145
20,-180,3919.4,-163.145
21,-180,3919.4,-162.145
22,-180,3919.4,-161.145
23,-180,3919.4,-160.145
24,-180,3919.4,-159.145
25,-180,3919.4,-158.145
26,-180,3919.4,-157.145
27,-180,3919.4,-156.145
28,-180,3919.4,-155.145
29,-180,3919.4,-154.145
30,-180,3919.4,-153.145
31,-180,3919.4,-152.145
32,-180,3919.4,-151.145
33,-180,3919.4,-150.145
34,-180,3919.4,-149.145
35,-180,3919.4,-148.145
36,-180,3919.4,-147.145
37,-180,3919.4,-146.145
38,-180,3919.4,-145.145
39,-180,3919.4,-144.145
40,-180,3919.4,-143.145
41,-180,3919.4,-142.145
42,-180,3919.4,-141.145
43,-180,3919.4,-140.145
44,-180,3919.4,-139.145
45,-180,3919.4,-138.145
46,-180,3919.4,-137.145
47,-180,3919.4,-136.145
48,-180,3919.4,-135.145
49,-180,3919.4,-134.145
50,-180,3919.4,-133.145
51,-180,3919.4,-132.145
52,-180,3919.4,-131.145
53,-180,3919.4,-130.145
54,-180,3919.4,-129.145
55,-180,3919.4,-128.145
56,-180,3919.4,-127.145
57,-180,3919.4,-126.145
58,-180,3919.4,-125.145
59,-180,3919.4,-124.145
60,-180,3919.4,-123.145
61,-180,3919.4,-122.145
62,-180,3919.4,-121.145
63,-180,3919.4,-120.145
64,-180,3919.4,-119.145
65,-180,3919.4,-118.145
66,-180,3919.4,-117.145
67,-180,3919.4,-116.145
68,-180,3919.4,-115.145
69,-180,3919.4,-114.145
70,-180,3919.4,-113.145
71,-180,3919.4,-112.145
72,-180,3919.4,-111.145
73,-180,3919.4,-110.145
74,-180,3919.4,-109.145
75,-180,3919.4,-108.145
76,-180,3919.4,-107.145
77,-180,3919.4,-106.145
78,-180,3919.4,-105.145
79,-180,3919.4,-104.145
80,-180,3919.4,-103.145
81,-180,3919.4,-102.145
82,-180,3919.4,-101.145
83,-180,3919.4,-100.145
84,-180,3919.4,-99.1446
85,-180,3919.4,-98.1446
86,-180,3919.4,-97.1446
87,-180,3919.4,-96.1446
88,-180,3919.4,-95.1446
89,-180,3919.4,-94.1446
90,-180,3919.4,-93.1446
91,-180,3919.4,-92.1446
92,-180,3919.4,-91.1446
93,-180,3919.4,-90.1446
94,-180,3919.4,-89.1446
95,-180,3919.4,-88.1446
96,-180,3919.4,-87.1446
97,-180,3919.4,-86.1446
98,-180,3919.4,-85.1446
99,-180,3919.4,-84.1446
100,-180,3919.4,-83.1446
101,-180,3919.4,-82.1446
102,-180,3919.4,-81.1446
103,-180,3919.4,-80.1446
104,-180,3919.4,-79.1446
105,-180,3919.4,-78.1446
106,-180,3919.4,-77.1446
107,-180,3919.4,-76.1446
108,-180,3919.4,-75.1446
109,-180,3919.4,-74.1446
110,-180,3919.4,-73.1446
111,-180,3919.4,-72.1446
112,-180,3919.4,-71.1446
113,-180,3919.4,-70.1446
114,-180,3919.4,-69.1446
115,-180,3919.4,-68.1446
116,-180,3919.4,-67.1446
117,-180,3919.4,-66.1446
118,-180,3919.4,-65.1446
119,-180,3919.4,-64.1446
120,-180,3919.4,-63.1446
121,-180,3919.4,-62.1446
122,-180,3919.4,-61.1446
123,-180,3919.4,-60.1446
124,-180,3919.4,-59.1446
125,-180,3919.4,-58.1446
126,-180,3919.4,-57.1446
127,-180,3919.4,-56.1446
128,-180,3919.4,-55.1446
129,-180,3919.4,-54.1446
130,-180,3919.4,-53.1446
131,-180,3919.4,-52.1446
132,-180,3919.4,-51.1446
133,-180,3919.4,-50.1446
134,-180,3919.4,-49.1446
135,-180,3919.4,-48.1446
136,-180,3919.4,-47.1446
137,-180,3919.4,-46.1446
138,-180,3919.4,-45.1446
139,-180,3919.4,-44.1446
140,-180,3919.4,-43.1446
141,-180,3919.4,-42.1446
142,-180,3919.4,-41.1446
143,-180,3919.4,-40.1446
144,-180,3919.4,-39.1446
145,-180,3919.4,-38.1446
146,-180,3919.4,-37.1446
147,-180,3919.4,-36.1446
148,-180,3919.4,-35.1446
149,-180,3919.4,-34.1446
150,-180,3919.4,-33.1446
151,-180,3919.4,-32.1446
152,-180,3919.4,-31.1446
153,-180,3919.4,-30.1446
154,-180,3919.4,-29.1446
155,-180,3919.4,-28.1446
156,-180,3919.4,-27.1446
157,-180,3919.4,-26.1446
158,-180,3919.4,-25.1446
159,-180,3919.4,-24.1446
160,-180,3919.4,-23.1446
161,-180,3919.4,-22.1446
162,-180,3919.4,-21.1446
163,-180,3919.4,-20.1446
164,-180,3919.4,-19.1446
165,-180,3919.4,-18.1446
166,-180,3919.4,-17.1446
167,-180,3919.4,-16.1446
168,-180,3919.4,-15.1446
169,-180,3919.4,-14.1446
170,-180,3919.4,-13.1446
171,-180,3919.4,-12.1446
172,-180,3919.4,-11.1446
173,-180,3919.4,-10.1446
174,-180,3919.4,-9.14461
175,-180,3919.4,-8.14461
176,-180,3919.4,-7.14461
177,-180,3919.4,-6.14461
178,-180,3919.4,-5.14461
179,-180,3919.4,-4.14461
180,-180,3919.4,-3.14461
-180,-179,5274.09,34.092
-179,-179,5273.27,35.1002
-178,-179,5272.32,36.0997
-177,-179,5271.22,37.0905
-176,-179,5269.97,38.0726
-175,-179,5268.57,39.0459
-174,-179,5267.01,40.0105
-173,-179,5265.28,40.9664
-172,-179,5263.38,41.9134
-171,-179,5261.3,42.8518
-170,-179,5259.04,43.7814
-169,-179,5256.58,44.7022
-168,-179,5253.92,45.6142
-167,-179,5251.04,46.5174
-166,-179,5247.94,47.4119
-165,-179,5244.6,48.2975
-164,-179,5241.02,49.1743
-163,-179,5237.18,50.0422
-162,-179,5233.06,50.9013
-161,-179,5228.66,51.7515
-160,-179,5223.96,52.5928
-159,-179,5218.95,53.4252
-158,-179,5213.61,54.2486
-157,-179,5207.93,55.0631
-156,-179,5201.9,55.8686
-155,-179,5195.49,56.665
-154,-179,5188.7,57.4524
-153,-179,5181.51,58.2307
-152,-179,5173.9,58.9998
-151,-179,5165.87,59.7598
-150,-179,5157.38,60.5106
-149,-179,5148.44,61.252
-148,-179,5139.02,61.9842
-147,-179,5129.11,62.707
-146,-179,5118.69,63.4203
-145,-179,5107.76,64.1241
-144,-179,5096.29,64.8184
-143,-179,5084.28,65.5031
-142,-179,5071.71,66.178
-141,-179,5058.57,66.8432
-140,-179,5044.85,67.4985
-139,-179,5030.54,68.1438
-138,-179,5015.63,68.7791
-137,-179,5000.11,69.4043
-136,-179,4983.97,70.0193
-135,-179,4967.2,70.6239
-134,-179,4949.81,71.2181
-133,-179,4931.78,71.8018
-132,-179,4913.12,72.3748
-131,-179,4893.81,72.9371
-130,-179,4873.87,73.4885
-129,-179,4853.28,74.0289
-128,-179,4832.06,74.5582
-127,-179,4810.2,75.0762
-126,-179,4787.71,75.5829
-125,-179,4764.59,76.0781
-124,-179,4740.86,76.5616
-123,-179,4716.52,77.0335
-122,-179,4691.58,77.4934
-121,-179,4666.06,77.9414
-120,-179,4639.97,78.3772
-119,-179,4613.33,78.8008
-118,-179,4586.15,79.2121
-117,-179,4558.45,79.6108
-116,-179,4530.25,79.997
-115,-179,4501.57,80.3705
-114,-179,4472.44,80.7312
-113,-179,4442.89,81.079
-112,-179,4412.93,81.4139
-111,-179,4382.59,81.7358
-110,-179,4351.91,82.0446
-109,-179,4320.92,82.3403
-108,-179,4289.63,82.6228
-107,-179,4258.1,82.8922
-106,-179,4226.34,83.1484
-105,-179,4194.4,83.3915
-104,-179,4162.31,83.6215
-103,-179,4130.1,83.8385
-102,-179,4097.8,84.0426
-101,-179,4065.47,84.2338
-100,-179,4033.12,84.4124
-99,-179,4000.8,84.5785
-98,-179,3968.54,84.7323
-97,-179,3936.38,84.874
-96,-179,3904.36,85.0039
-95,-179,3872.5,85.1223
-94,-179,3840.84,85.2295
-93,-179,3809.43,85.3258
-92,-179,3778.28,85.4118
-91,-179,3747.43,85.4877
-90,-179,3716.91,85.5541
-89,-179,3686.75,85.6114
-88,-179,3656.97,85.6603
-87,-179,3627.61,85.7013
-86,-179,3598.68,85.7349
-85,-179,3570.21,85.7619
-84,-179,3542.21,85.7829
-83,-179,3514.71,85.7985
-82,-179,3487.73,85.8096
-81,-179,3461.26,85.8169
-80,-179,3435.33,85.8211
-79,-179,3409.95,85.8231
-78,-179,3385.12,85.8236
-77,-179,3360.85,85.8235
-76,-179,3337.15,85.8237
-75,-179,3314,85.8249
-74,-179,3291.42,85.8281
-73,-179,3269.39,85.8341
-72,-179,3247.93,85.8437
-71,-179,3227,85.8578
-70,-179,3206.62,85.8772
-69,-179,3186.77,85.9028
-68,-179,3167.44,85.9354
-67,-179,3148.62,85.9757
-66,-179,3130.29,86.0246
-65,-179,3112.44,86.0828
-64,-179,3095.06,86.151
-63,-179,3078.13,86.23
-62,-179,3061.62,86.3204
-61,-179,3045.54,86.4229
-60,-179,3029.85,86.538
-59,-179,3014.55,86.6665
-58,-179,2999.61,86.8087
-57,-179,2985.02,86.9653
-56,-179,2970.77,87.1367
-55,-179,2956.83,87.3235
-54,-179,2943.19,87.5259
-53,-179,2929.84,87.7445
-52,-179,2916.76,87.9795
-51,-179,2903.95,88.2313
-50,-179,2891.38,88.5002
-49,-179,2879.04,88.7865
-48,-179,2866.94,89.0905
-47,-179,2855.05,89.4123
-46,-179,2843.36,89.7521
-45,-179,2831.88,90.1101
-44,-179,2820.6,90.4864
-43,-179,2809.51,90.8813
-42,-179,2798.6,91.2947
-41,-179,2787.88,91.7268
-40,-179,2777.34,92.1777
-39,-179,2766.98,92.6473
-38,-179,2756.81,93.1357
-37,-179,2746.82,93.643
-36,-179,2737.02,94.1691
-35,-179,2727.41,94.7141
-34,-179,2717.99,95.2779
-33,-179,2708.77,95.8604
-32,-179,2699.77,96.4617
-31,-179,2690.97,97.0817
-30,-179,2682.39,97.7203
-29,-179,2674.05,98.3775
-28,-179,2665.94,99.0531
-27,-179,2658.08,99.7471
-26,-179,2650.47,100.459
-25,-179,2643.13,101.19
-24,-179,2636.07,101.938
-23,-179,2629.3,102.705
-22,-179,2622.82,103.489
-21,-179,2616.65,104.291
-20,-179,2610.81,105.11
-19,-179,2605.29,105.947
-18,-179,2600.12,106.801
-17,-179,2595.3,107.672
-16,-179,2590.85,108.56
-15,-179,2586.77,109.464
-14,-179,2583.08,110.385
-13,-179,2579.78,111.323
-12,-179,2576.89,112.276
-11,-179,2574.42,113.246
-10,-179,2572.37,114.231
-9,-179,2570.75,115.232
-8,-179,2569.58,116.248
-7,-179,2568.86,117.279
-6,-179,2568.59,118.325
-5,-179,2568.79,119.386
-4,-179,2569.46,120.461
-3,-179,2570.6,121.551
-2,-179,2572.23,122.654
-1,-179,2574.33,123.772
0,-179,2576.93,124.902
1,-179,2580.02,126.047
2,-179,2583.6,127.204
3,-179,2587.67,128.374
4,-179,2592.24,129.557
5,-179,2597.31,130.752
6,-179,2602.86,131.96
7,-179,2608.92,133.179
8,-179,2615.46,134.411
9,-179,2622.49,135.654
10,-179,2630,136.909
11,-179,2638,138.175
12,-179,2646.47,139.452
13,-179,2655.41,140.74
14,-179,2664.81,142.039
15,-179,2674.67,143.348
16,-179,2684.98,144.668
17,-179,2695.73,145.999
18,-179,2706.92,147.339
19,-179,2718.53,148.69
20,-179,2730.55,150.051
21,-179,2742.98,151.422
22,-179,2755.8,152.803
23,-179,2769.01,154.194
24,-179,2782.6,155.595
25,-179,2796.55,157.005
26,-179,2810.84,158.425
27,-179,2825.48,159.854
28,-179,2840.45,161.293
29,-179,2855.74,162.742
30,-179,2871.33,164.2
31,-179,2887.21,165.668
32,-179,2903.38,167.145
33,-179,2919.82,168.632
34,-179,2936.52,170.128
35,-179,2953.46,171.634
36,-179,2970.65,173.149
37,-179,2988.06,174.674
38,-179,3005.68,176.208
39,-179,3023.52,177.752
40,-179,3041.55,179.306
41,-179,3059.77,-179.131
42,-179,3078.17,-177.559
43,-179,3096.74,-175.977
44,-179,3115.48,-174.385
45,-179,3134.38,-172.784
46,-179,3153.42,-171.174
47,-179,3172.62,-169.554
48,-179,3191.95,-167.925
49,-179,3211.42,-166.286
50,-179,3231.02,-164.638
51,-179,3250.75,-162.981
52,-179,3270.61,-161.315
53,-179,3290.6,-159.64
54,-179,3310.71,-157.956
55,-179,3330.94,-156.263
56,-179,3351.3,-154.561
57,-179,3371.79,-152.851
58,-179,3392.4,-151.133
59,-179,3413.14,-149.406
60,-179,3434.01,-147.672
61,-179,3455.02,-145.93
62,-179,3476.16,-144.18
63,-179,3497.44,-142.423
64,-179,3518.86,-140.66
65,-179,3540.43,-138.889
66,-179,3562.16,-137.113
67,-179,3584.03,-135.33
68,-179,3606.07,-133.541
69,-179,3628.26,-131.748
70,-179,3650.63,-129.949
71,-179,3673.16,-128.146
72,-179,3695.86,-126.338
73,-179,3718.74,-124.527
74,-179,3741.79,-122.712
75,-179,3765.02,-120.895
76,-179,3788.43,-119.075
77,-179,3812.01,-117.253
78,-179,3835.78,-115.429
79,-179,3859.71,-113.604
80,-179,3883.82,-111.779
81,-179,3908.1,-109.953
82,-179,3932.54,-108.128
83,-179,3957.15,-106.303
84,-179,3981.9,-104.48
85,-179,4006.8,-102.658
86,-179,4031.83,-100.838
87,-179,4057,-99.0207
88,-179,4082.27,-97.2065
89,-179,4107.66,-95.3956
90,-179,4133.13,-93.5886
91,-179,4158.68,-91.7859
92,-179,4184.29,-89.9877
93,-179,4209.95,-88.1947
94,-179,4235.65,-86.407
95,-179,4261.35,-84.6251
96,-179,4287.05,-82.8493
97,-179,4312.73,-81.0799
98,-179,4338.37,-79.3174
99,-179,4363.94,-77.5618
100,-179,4389.44,-75.8136
101,-179,4414.83,-74.073
102,-179,4440.1,-72.3403
103,-179,4465.22,-70.6157
104,-179,4490.18,-68.8993
105,-179,4514.96,-67.1915
106,-179,4539.53,-65.4923
107,-179,4563.87,-63.8021
108,-179,4587.96,-62.1208
109,-179,4611.79,-60.4487
110,-179,4635.33,-58.7859
111,-179,4658.56,-57.1325
112,-179,4681.47,-55.4886
113,-179,4704.04,-53.8542
114,-179,4726.24,-52.2295
115,-179,4748.07,-50.6146
116,-179,4769.51,-49.0094
117,-179,4790.54,-47.4141
118,-179,4811.15,-45.8286
119,-179,4831.32,-44.253
120,-179,4851.06,-42.6873
121,-179,4870.33,-41.1315
122,-179,4889.14,-39.5856
123,-179,4907.47,-38.0496
124,-179,4925.32,-36.5235
125,-179,4942.68,-35.0073
126,-179,4959.54,-33.5009
127,-179,4975.91,-32.0044
128,-179,4991.77,-30.5177
129,-179,5007.12,-29.0408
130,-179,5021.97,-27.5736
131,-179,5036.31,-26.1162
132,-179,5050.15,-24.6684
133,-179,5063.48,-23.2303
134,-179,5076.31,-21.8018
135,-179,5088.64,-20.3828
136,-179,5100.47,-18.9733
137,-179,5111.82,-17.5733
138,-179,5122.68,-16.1828
139,-179,5133.07,-14.8016
140,-179,5142.99,-13.4298
141,-179,5152.45,-12.0673
142,-179,5161.45,-10.7141
143,-179,5170.02,-9.37008
144,-179,5178.15,-8.03528
145,-179,5185.86,-6.70964
146,-179,5193.16,-5.39313
147,-179,5200.05,-4.0857
148,-179,5206.56,-2.78734
149,-179,5212.69,-1.498
150,-179,5218.45,-0.217667
151,-179,5223.86,1.0537
152,-179,5228.93,2.31611
153,-179,5233.66,3.5696
154,-179,5238.08,4.8142
155,-179,5242.19,6.04991
156,-179,5246.01,7.27677
157,-179,5249.54,8.49478
158,-179,5252.8,9.70396
159,-179,5255.8,10.9043
160,-179,5258.56,12.0959
161,-179,5261.07,13.2787
162,-179,5263.35,14.4527
163,-179,5265.42,15.618
164,-179,5267.28,16.7745
165,-179,5268.93,17.9223
166,-179,5270.4,19.0613
167,-179,5271.68,20.1916
168,-179,5272.78,21.3132
169,-179,5273.72,22.426
170,-179,5274.49,23.5301
171,-179,5275.1,24.6255
172,-179,5275.56,25.7122
173,-179,5275.87,26.7902
174,-179,5276.04,27.8594
175,-179,5276.06,28.92
176,-179,5275.94,29.9718
177,-179,5275.69,31.0149
178,-179,5275.29,32.0493
179,-179,5274.76,33.075
180,-179,5274.09,34.092
-180,-178,4120.34,59.7963
-179,-178,4122.37,60.8149
-178,-178,4125.77,61.8156
-177,-178,4130.54,62.7983
-176,-178,4136.67,63.7631
-175,-178,4144.15,64.7099
-174,-178,4152.96,65.6389
-173,-178,4163.09,66.55
-172,-178,4174.52,67.4435
-171,-178,4187.23,68.3194
-170,-178,4201.2,69.1778
-169,-178,4216.41,70.0189
-168,-178,4232.82,70.8428
-167,-178,4250.41,71.6499
-166,-178,4269.15,72.4402
-165,-178,4289,73.2141
-164,-178,4309.92,73.9717
-163,-178,4331.87,74.7133
-162,-178,4354.82,75.4392
-161,-178,4378.7,76.1497
-160,-178,4403.48,76.845
-159,-178,4429.09,77.5254
-158,-178,4455.48,78.1913
-157,-178,4482.59,78.8428
-156,-178,4510.35,79.4804
-155,-178,4538.69,80.1043
-154,-178,4567.54,80.7148
-153,-178,4596.82,81.3122
-152,-178,4626.45,81.8968
-151,-178,4656.33,82.4687
-150,-178,4686.39,83.0283
-149,-178,4716.53,83.5758
-148,-178,4746.64,84.1114
-147,-178,4776.62,84.6353
-146,-178,4806.37,85.1476
-145,-178,4835.78,85.6485
-144,-178,4864.74,86.1382
-143,-178,4893.11,86.6167
-142,-178,4920.8,87.084
-141,-178,4947.66,87.5402
-140,-178,4973.59,87.9853
-139,-178,4998.44,88.4192
-138,-178,5022.1,88.8419
-137,-178,5044.42,89.2532
-136,-178,5065.29,89.6529
-135,-178,5084.57,90.0409
-134,-178,5102.14,90.4169
-133,-178,5117.86,90.7806
-132,-178,5131.61,91.1316
-131,-178,5143.27,91.4695
-130,-178,5152.71,91.794
-129,-178,5159.84,92.1044
-128,-178,5164.52,92.4003
-127,-178,5166.67,92.6811
-126,-178,5166.19,92.946
-125,-178,5162.98,93.1944
-124,-178,5156.97,93.4254
-123,-178,5148.08,93.6383
-122,-178,5136.26,93.8322
-121,-178,5121.46,94.006
-120,-178,5103.64,94.1589
-119,-178,5082.76,94.2896
-118,-178,5058.83,94.3971
-117,-178,5031.84,94.4801
-116,-178,5001.82,94.5374
-115,-178,4968.78,94.5677
-114,-178,4932.78,94.5695
-113,-178,4893.88,94.5415
-112,-178,4852.16,94.4821
-111,-178,4807.72,94.3898
-110,-178,4760.66,94.2631
-109,-178,4711.13,94.1002
-108,-178,4659.25,93.8997
-107,-178,4605.2,93.6597
-106,-178,4549.15,93.3787
-105,-178,4491.3,93.0551
-104,-178,4431.84,92.6872
-103,-178,4371.01,92.2734
-102,-178,4309.02,91.8125
-101,-178,4246.13,91.3029
-100,-178,4182.59,90.7435
-99,-178,4118.66,90.1333
-98,-178,4054.6,89.4714
-97,-178,3990.68,88.7575
-96,-178,3927.16,87.9911
-95,-178,3864.33,87.1726
-94,-178,3802.42,86.3023
-93,-178,3741.71,85.3813
-92,-178,3682.42,84.4109
-91,-178,3624.79,83.3931
-90,-178,3569.01,82.3304
-89,-178,3515.28,81.2258
-88,-178,3463.76,80.0828
-87,-178,3414.57,78.9055
-86,-178,3367.83,77.6984
-85,-178,3323.59,76.4666
-84,-178,3281.9,75.2152
-83,-178,3242.76,73.9501
-82,-178,3206.13,72.6771
-81,-178,3171.94,71.4021
-80,-178,3140.11,70.131
-79,-178,3110.49,68.8698
-78,-178,3082.94,67.624
-77,-178,3057.26,66.3989
-76,-178,3033.27,65.1996
-75,-178,3010.73,64.0306
-74,-178,2989.42,62.8958
-73,-178,2969.11,61.7989
-72,-178,2949.53,60.7427
-71,-178,2930.46,59.7296
-70,-178,2911.65,58.7616
-69,-178,2892.86,57.8401
-68,-178,2873.87,56.9659
-67,-178,2854.46,56.1395
-66,-178,2834.44,55.361
-65,-178,2813.62,54.63
-64,-178,2791.83,53.946
-63,-178,2768.92,53.3082
-62,-178,2744.76,52.7153
-61,-178,2719.23,52.1661
-60,-178,2692.25,51.6592
-59,-178,2663.73,51.1929
-58,-178,2633.61,50.7657
-57,-178,2601.85,50.3758
-56,-178,2568.44,50.0215
-55,-178,2533.35,49.7009
-54,-178,2496.6,49.4122
-53,-178,2458.21,49.1536
-52,-178,2418.21,48.9233
-51,-178,2376.64,48.7195
-50,-178,2333.57,48.5405
-49,-178,2289.05,48.3846
-48,-178,2243.17,48.2501
-47,-178,2196.01,48.1352
-46,-178,2147.66,48.0386
-45,-178,2098.22,47.9585
-44,-178,2047.79,47.8935
-43,-178,1996.47,47.8422
-42,-178,1944.37,47.8031
-41,-178,1891.61,47.7749
-40,-178,1838.3,47.7564
-39,-178,1784.56,47.7463
-38,-178,1730.49,47.7434
-37,-178,1676.22,47.7468
-36,-178,1621.85,47.7553
-35,-178,1567.5,47.7681
-34,-178,1513.29,47.7844
-33,-178,1459.31,47.8035
-32,-178,1405.67,47.8247
-31,-178,1352.48,47.8477
-30,-178,1299.83,47.8723
-29,-178,1247.82,47.8983
-28,-178,1196.53,47.926
-27,-178,1146.05,47.9559
-26,-178,1096.46,47.9887
-25,-178,1047.85,48.0257
-24,-178,1000.27,48.0684
-23,-178,953.792,48.1192
-22,-178,908.48,48.1809
-21,-178,864.387,48.257
-20,-178,821.562,48.352
-19,-178,780.051,48.4715
-18,-178,739.891,48.6222
-17,-178,701.119,48.8123
-16,-178,663.764,49.0514
-15,-178,627.854,49.3515
-14,-178,593.412,49.7261
-13,-178,560.462,50.1918
-12,-178,529.026,50.7676
-11,-178,499.127,51.4755
-10,-178,470.795,52.3409
-9,-178,444.065,53.3927
-8,-178,418.984,54.663
-7,-178,395.612,56.1868
-6,-178,374.03,58.0011
-5,-178,354.344,60.143
