Phi[deg],Theta[deg],mag(rERHCP)[mV],ang_deg(rERHCP)[deg]
-180,-180,1221.01,39.6672
-179,-180,1221.01,40.6672
-178,-180,1221.01,41.6672
-177,-180,1221.01,42.6672
-176,-180,1221.01,43.6672
-175,-180,1221.01,44.6672
-174,-180,1221.01,45.6672
-173,-180,1221.01,46.6672
-172,-180,1221.01,47.6672
-171,-180,1221.01,48.6672
-170,-180,1221.01,49.6672
-169,-180,1221.01,50.6672
-168,-180,1221.01,51.6672
-167,-180,1221.01,52.6672
-166,-180,1221.01,53.6672
-165,-180,1221.01,54.6672
-164,-180,1221.01,55.6672
-163,-180,1221.01,56.6672
-162,-180,1221.01,57.6672
-161,-180,1221.01,58.6672
-160,-180,1221.01,59.6672
-159,-180,1221.01,60.6672
-158,-180,1221.01,61.6672
-157,-180,1221.01,62.6672
-156,-180,1221.01,63.6672
-155,-180,1221.01,64.6672
-154,-180,1221.01,65.6672
-153,-180,1221.01,66.6672
-152,-180,1221.01,67.6672
-151,-180,1221.01,68.6672
-150,-180,1221.01,69.6672
-149,-180,1221.01,70.6672
-148,-180,1221.01,71.6672
-147,-180,1221.01,72.6672
-146,-180,1221.01,73.6672
-145,-180,1221.01,74.6672
-144,-180,1221.01,75.6672
-143,-180,1221.01,76.6672
-142,-180,1221.01,77.6672
-141,-180,1221.01,78.6672
-140,-180,1221.01,79.6672
-139,-180,1221.01,80.6672
-138,-180,1221.01,81.6672
-137,-180,1221.01,82.6672
-136,-180,1221.01,83.6672
-135,-180,1221.01,84.6672
-134,-180,1221.01,85.6672
-133,-180,1221.01,86.6672
-132,-180,1221.01,87.6672
-131,-180,1221.01,88.6672
-130,-180,1221.01,89.6672
-129,-180,1221.01,90.6672
-128,-180,1221.01,91.6672
-127,-180,1221.01,92.6672
-126,-180,1221.01,93.6672
-125,-180,1221.01,94.6672
-124,-180,1221.01,95.6672
-123,-180,1221.01,96.6672
-122,-180,1221.01,97.6672
-121,-180,1221.01,98.6672
-120,-180,1221.01,99.6672
-119,-180,1221.01,100.667
-118,-180,1221.01,101.667
-117,-180,1221.01,102.667
-116,-180,1221.01,103.667
-115,-180,1221.01,104.667
-114,-180,1221.01,105.667
-113,-180,1221.01,106.667
-112,-180,1221.01,107.667
-111,-180,1221.01,108.667
-110,-180,1221.01,109.667
-109,-180,1221.01,110.667
-108,-180,1221.01,111.667
-107,-180,1221.01,112.667
-106,-180,1221.01,113.667
-105,-180,1221.01,114.667
-104,-180,1221.01,115.667
-103,-180,1221.01,116.667
-102,-180,1221.01,117.667
-101,-180,1221.01,118.667
-100,-180,1221.01,119.667
-99,-180,1221.01,120.667
-98,-180,1221.01,121.667
-97,-180,1221.01,122.667
-96,-180,1221.01,123.667
-95,-180,1221.01,124.667
-94,-180,1221.01,125.667
-93,-180,1221.01,126.667
-92,-180,1221.01,127.667
-91,-180,1221.01,128.667
-90,-180,1221.01,129.667
-89,-180,1221.01,130.667
-88,-180,1221.01,131.667
-87,-180,1221.01,132.667
-86,-180,1221.01,133.667
-85,-180,1221.01,134.667
-84,-180,1221.01,135.667
-83,-180,1221.01,136.667
-82,-180,1221.01,137.667
-81,-180,1221.01,138.667
-80,-180,1221.01,139.667
-79,-180,1221.01,140.667
-78,-180,1221.01,141.667
-77,-180,1221.01,142.667
-76,-180,1221.01,143.667
-75,-180,1221.01,144.667
-74,-180,1221.01,145.667
-73,-180,1221.01,146.667
-72,-180,1221.01,147.667
-71,-180,1221.01,148.667
-70,-180,1221.01,149.667
-69,-180,1221.01,150.667
-68,-180,1221.01,151.667
-67,-180,1221.01,152.667
-66,-180,1221.01,153.667
-65,-180,1221.01,154.667
-64,-180,1221.01,155.667
-63,-180,1221.01,156.667
-62,-180,1221.01,157.667
-61,-180,1221.01,158.667
-60,-180,1221.01,159.667
-59,-180,1221.01,160.667
-58,-180,1221.01,161.667
-57,-180,1221.01,162.667
-56,-180,1221.01,163.667
-55,-180,1221.01,164.667
-54,-180,1221.01,165.667
-53,-180,1221.01,166.667
-52,-180,1221.01,167.667
-51,-180,1221.01,168.667
-50,-180,1221.01,169.667
-49,-180,1221.01,170.667
-48,-180,1221.01,171.667
-47,-180,1221.01,172.667
-46,-180,1221.01,173.667
-45,-180,1221.01,174.667
-44,-180,1221.01,175.667
-43,-180,1221.01,176.667
-42,-180,1221.01,177.667
-41,-180,1221.01,178.667
-40,-180,1221.01,179.667
-39,-180,1221.01,-179.333
-38,-180,1221.01,-178.333
-37,-180,1221.01,-177.333
-36,-180,1221.01,-176.333
-35,-180,1221.01,-175.333
-34,-180,1221.01,-174.333
-33,-180,1221.01,-173.333
-32,-180,1221.01,-172.333
-31,-180,1221.01,-171.333
-30,-180,1221.01,-170.333
-29,-180,1221.01,-169.333
-28,-180,1221.01,-168.333
-27,-180,1221.01,-167.333
-26,-180,1221.01,-166.333
-25,-180,1221.01,-165.333
-24,-180,1221.01,-164.333
-23,-180,1221.01,-163.333
-22,-180,1221.01,-162.333
-21,-180,1221.01,-161.333
-20,-180,1221.01,-160.333
-19,-180,1221.01,-159.333
-18,-180,1221.01,-158.333
-17,-180,1221.01,-157.333
-16,-180,1221.01,-156.333
-15,-180,1221.01,-155.333
-14,-180,1221.01,-154.333
-13,-180,1221.01,-153.333
-12,-180,1221.01,-152.333
-11,-180,1221.01,-151.333
-10,-180,1221.01,-150.333
-9,-180,1221.01,-149.333
-8,-180,1221.01,-148.333
-7,-180,1221.01,-147.333
-6,-180,1221.01,-146.333
-5,-180,1221.01,-145.333
-4,-180,1221.01,-144.333
-3,-180,1221.01,-143.333
-2,-180,1221.01,-142.333
-1,-180,1221.01,-141.333
0,-180,1221.01,-140.333
1,-180,1221.01,-139.333
2,-180,1221.01,-138.333
3,-180,1221.01,-137.333
4,-180,1221.01,-136.333
5,-180,1221.01,-135.333
6,-180,1221.01,-134.333
7,-180,1221.01,-133.333
8,-180,1221.01,-132.333
9,-180,1221.01,-131.333
10,-180,1221.01,-130.333
11,-180,1221.01,-129.333
12,-180,1221.01,-128.333
13,-180,1221.01,-127.333
14,-180,1221.01,-126.333
15,-180,1221.01,-125.333
16,-180,1221.01,-124.333
17,-180,1221.01,-123.333
18,-180,1221.01,-122.333
19,-180,1221.01,-121.333
20,-180,1221.01,-120.333
21,-180,1221.01,-119.333
22,-180,1221.01,-118.333
23,-180,1221.01,-117.333
24,-180,1221.01,-116.333
25,-180,1221.01,-115.333
26,-180,1221.01,-114.333
27,-180,1221.01,-113.333
28,-180,1221.01,-112.333
29,-180,1221.01,-111.333
30,-180,1221.01,-110.333
31,-180,1221.01,-109.333
32,-180,1221.01,-108.333
33,-180,1221.01,-107.333
34,-180,1221.01,-106.333
35,-180,1221.01,-105.333
36,-180,1221.01,-104.333
37,-180,1221.01,-103.333
38,-180,1221.01,-102.333
39,-180,1221.01,-101.333
40,-180,1221.01,-100.333
41,-180,1221.01,-99.3328
42,-180,1221.01,-98.3328
43,-180,1221.01,-97.3328
44,-180,1221.01,-96.3328
45,-180,1221.01,-95.3328
46,-180,1221.01,-94.3328
47,-180,1221.01,-93.3328
48,-180,1221.01,-92.3328
49,-180,1221.01,-91.3328
50,-180,1221.01,-90.3328
51,-180,1221.01,-89.3328
52,-180,1221.01,-88.3328
53,-180,1221.01,-87.3328
54,-180,1221.01,-86.3328
55,-180,1221.01,-85.3328
56,-180,1221.01,-84.3328
57,-180,1221.01,-83.3328
58,-180,1221.01,-82.3328
59,-180,1221.01,-81.3328
60,-180,1221.01,-80.3328
61,-180,1221.01,-79.3328
62,-180,1221.01,-78.3328
63,-180,1221.01,-77.3328
64,-180,1221.01,-76.3328
65,-180,1221.01,-75.3328
66,-180,1221.01,-74.3328
67,-180,1221.01,-73.3328
68,-180,1221.01,-72.3328
69,-180,1221.01,-71.3328
70,-180,1221.01,-70.3328
71,-180,1221.01,-69.3328
72,-180,1221.01,-68.3328
73,-180,1221.01,-67.3328
74,-180,1221.01,-66.3328
75,-180,1221.01,-65.3328
76,-180,1221.01,-64.3328
77,-180,1221.01,-63.3328
78,-180,1221.01,-62.3328
79,-180,1221.01,-61.3328
80,-180,1221.01,-60.3328
81,-180,1221.01,-59.3328
82,-180,1221.01,-58.3328
83,-180,1221.01,-57.3328
84,-180,1221.01,-56.3328
85,-180,1221.01,-55.3328
86,-180,1221.01,-54.3328
87,-180,1221.01,-53.3328
88,-180,1221.01,-52.3328
89,-180,1221.01,-51.3328
90,-180,1221.01,-50.3328
91,-180,1221.01,-49.3328
92,-180,1221.01,-48.3328
93,-180,1221.01,-47.3328
94,-180,1221.01,-46.3328
95,-180,1221.01,-45.3328
96,-180,1221.01,-44.3328
97,-180,1221.01,-43.3328
98,-180,1221.01,-42.3328
99,-180,1221.01,-41.3328
100,-180,1221.01,-40.3328
101,-180,1221.01,-39.3328
102,-180,1221.01,-38.3328
103,-180,1221.01,-37.3328
104,-180,1221.01,-36.3328
105,-180,1221.01,-35.3328
106,-180,1221.01,-34.3328
107,-180,1221.01,-33.3328
108,-180,1221.01,-32.3328
109,-180,1221.01,-31.3328
110,-180,1221.01,-30.3328
111,-180,1221.01,-29.3328
112,-180,1221.01,-28.3328
113,-180,1221.01,-27.3328
114,-180,1221.01,-26.3328
115,-180,1221.01,-25.3328
116,-180,1221.01,-24.3328
117,-180,1221.01,-23.3328
118,-180,1221.01,-22.3328
119,-180,1221.01,-21.3328
120,-180,1221.01,-20.3328
121,-180,1221.01,-19.3328
122,-180,1221.01,-18.3328
123,-180,1221.01,-17.3328
124,-180,1221.01,-16.3328
125,-180,1221.01,-15.3328
126,-180,1221.01,-14.3328
127,-180,1221.01,-13.3328
128,-180,1221.01,-12.3328
129,-180,1221.01,-11.3328
130,-180,1221.01,-10.3328
131,-180,1221.01,-9.33276
132,-180,1221.01,-8.33276
133,-180,1221.01,-7.33276
134,-180,1221.01,-6.33276
135,-180,1221.01,-5.33276
136,-180,1221.01,-4.33276
137,-180,1221.01,-3.33276
138,-180,1221.01,-2.33276
139,-180,1221.01,-1.33276
140,-180,1221.01,-0.332756
141,-180,1221.01,0.667244
142,-180,1221.01,1.66724
143,-180,1221.01,2.66724
144,-180,1221.01,3.66724
145,-180,1221.01,4.66724
146,-180,1221.01,5.66724
147,-180,1221.01,6.66724
148,-180,1221.01,7.66724
149,-180,1221.01,8.66724
150,-180,1221.01,9.66724
151,-180,1221.01,10.6672
152,-180,1221.01,11.6672
153,-180,1221.01,12.6672
154,-180,1221.01,13.6672
155,-180,1221.01,14.6672
156,-180,1221.01,15.6672
157,-180,1221.01,16.6672
158,-180,1221.01,17.6672
159,-180,1221.01,18.6672
160,-180,1221.01,19.6672
161,-180,1221.01,20.6672
162,-180,1221.01,21.6672
163,-180,1221.01,22.6672
164,-180,1221.01,23.6672
165,-180,1221.01,24.6672
166,-180,1221.01,25.6672
167,-180,1221.01,26.6672
168,-180,1221.01,27.6672
169,-180,1221.01,28.6672
170,-180,1221.01,29.6672
171,-180,1221.01,30.6672
172,-180,1221.01,31.6672
173,-180,1221.01,32.6672
174,-180,1221.01,33.6672
175,-180,1221.01,34.6672
176,-180,1221.01,35.6672
177,-180,1221.01,36.6672
178,-180,1221.01,37.6672
179,-180,1221.01,38.6672
180,-180,1221.01,39.6672
-180,-179,1966.77,58.0126
-179,-179,1965.04,59.1238
-178,-179,1963.18,60.2277
-177,-179,1961.17,61.3243
-176,-179,1959.02,62.4138
-175,-179,1956.73,63.496
-174,-179,1954.29,64.5711
-173,-179,1951.7,65.639
-172,-179,1948.96,66.6998
-171,-179,1946.08,67.7535
-170,-179,1943.03,68.8002
-169,-179,1939.83,69.8399
-168,-179,1936.47,70.8726
-167,-179,1932.94,71.8984
-166,-179,1929.25,72.9174
-165,-179,1925.39,73.9296
-164,-179,1921.36,74.935
-163,-179,1917.15,75.9338
-162,-179,1912.76,76.9261
-161,-179,1908.19,77.9118
-160,-179,1903.43,78.8912
-159,-179,1898.49,79.8641
-158,-179,1893.35,80.8309
-157,-179,1888.01,81.7915
-156,-179,1882.46,82.746
-155,-179,1876.71,83.6946
-154,-179,1870.76,84.6373
-153,-179,1864.58,85.5743
-152,-179,1858.19,86.5056
-151,-179,1851.57,87.4314
-150,-179,1844.73,88.3518
-149,-179,1837.65,89.2669
-148,-179,1830.34,90.1767
-147,-179,1822.79,91.0815
-146,-179,1814.99,91.9814
-145,-179,1806.94,92.8765
-144,-179,1798.64,93.7668
-143,-179,1790.09,94.6526
-142,-179,1781.27,95.534
-141,-179,1772.19,96.411
-140,-179,1762.84,97.2839
-139,-179,1753.21,98.1528
-138,-179,1743.32,99.0177
-137,-179,1733.14,99.8789
-136,-179,1722.68,100.737
-135,-179,1711.93,101.591
-134,-179,1700.9,102.441
-133,-179,1689.58,103.289
-132,-179,1677.97,104.133
-131,-179,1666.06,104.975
-130,-179,1653.86,105.814
-129,-179,1641.36,106.65
-128,-179,1628.56,107.484
-127,-179,1615.46,108.315
-126,-179,1602.07,109.144
-125,-179,1588.38,109.972
-124,-179,1574.38,110.797
-123,-179,1560.1,111.621
-122,-179,1545.51,112.443
-121,-179,1530.64,113.263
-120,-179,1515.47,114.083
-119,-179,1500.01,114.901
-118,-179,1484.26,115.718
-117,-179,1468.23,116.535
-116,-179,1451.93,117.351
-115,-179,1435.35,118.166
-114,-179,1418.5,118.982
-113,-179,1401.39,119.797
-112,-179,1384.02,120.612
-111,-179,1366.4,121.428
-110,-179,1348.54,122.244
-109,-179,1330.44,123.061
-108,-179,1312.11,123.879
-107,-179,1293.56,124.698
-106,-179,1274.8,125.518
-105,-179,1255.84,126.34
-104,-179,1236.69,127.164
-103,-179,1217.35,127.989
-102,-179,1197.85,128.818
-101,-179,1178.19,129.648
-100,-179,1158.38,130.482
-99,-179,1138.43,131.319
-98,-179,1118.36,132.159
-97,-179,1098.18,133.004
-96,-179,1077.9,133.852
-95,-179,1057.54,134.705
-94,-179,1037.11,135.563
-93,-179,1016.62,136.427
-92,-179,996.091,137.296
-91,-179,975.533,138.172
-90,-179,954.963,139.054
-89,-179,934.394,139.944
-88,-179,913.843,140.841
-87,-179,893.324,141.747
-86,-179,872.852,142.663
-85,-179,852.443,143.587
-84,-179,832.113,144.523
-83,-179,811.877,145.469
-82,-179,791.749,146.428
-81,-179,771.747,147.399
-80,-179,751.885,148.384
-79,-179,732.179,149.383
-78,-179,712.644,150.398
-77,-179,693.295,151.43
-76,-179,674.148,152.48
-75,-179,655.218,153.548
-74,-179,636.519,154.637
-73,-179,618.066,155.748
-72,-179,599.875,156.881
-71,-179,581.959,158.039
-70,-179,564.333,159.222
-69,-179,547.011,160.433
-68,-179,530.006,161.674
-67,-179,513.333,162.945
-66,-179,497.005,164.248
-65,-179,481.035,165.587
-64,-179,465.436,166.961
-63,-179,450.221,168.374
-62,-179,435.402,169.827
-61,-179,420.991,171.321
-60,-179,407,172.86
-59,-179,393.441,174.444
-58,-179,380.325,176.075
-57,-179,367.661,177.755
-56,-179,355.46,179.484
-55,-179,343.732,-178.736
-54,-179,332.485,-176.904
-53,-179,321.726,-175.021
-52,-179,311.463,-173.087
-51,-179,301.702,-171.102
-50,-179,292.447,-169.069
-49,-179,283.701,-166.989
-48,-179,275.466,-164.865
-47,-179,267.742,-162.701
-46,-179,260.526,-160.501
-45,-179,253.817,-158.272
-44,-179,247.606,-156.019
-43,-179,241.886,-153.749
-42,-179,236.647,-151.47
-41,-179,231.876,-149.19
-40,-179,227.558,-146.918
-39,-179,223.677,-144.663
-38,-179,220.213,-142.433
-37,-179,217.147,-140.237
-36,-179,214.457,-138.085
-35,-179,212.121,-135.983
-34,-179,210.115,-133.941
-33,-179,208.416,-131.965
-32,-179,207,-130.06
-31,-179,205.845,-128.233
-30,-179,204.927,-126.488
-29,-179,204.225,-124.829
-28,-179,203.718,-123.259
-27,-179,203.388,-121.781
-26,-179,203.216,-120.395
-25,-179,203.187,-119.103
-24,-179,203.286,-117.906
-23,-179,203.501,-116.804
-22,-179,203.821,-115.796
-21,-179,204.237,-114.881
-20,-179,204.741,-114.059
-19,-179,205.329,-113.327
-18,-179,205.997,-112.686
-17,-179,206.742,-112.132
-16,-179,207.565,-111.664
-15,-179,208.466,-111.28
-14,-179,209.449,-110.978
-13,-179,210.516,-110.755
-12,-179,211.674,-110.608
-11,-179,212.93,-110.536
-10,-179,214.29,-110.534
-9,-179,215.763,-110.6
-8,-179,217.36,-110.731
-7,-179,219.09,-110.922
-6,-179,220.965,-111.171
-5,-179,222.996,-111.473
-4,-179,225.196,-111.824
-3,-179,227.577,-112.22
-2,-179,230.152,-112.657
-1,-179,232.933,-113.128
0,-179,235.932,-113.631
1,-179,239.162,-114.159
2,-179,242.635,-114.708
3,-179,246.361,-115.272
4,-179,250.353,-115.847
5,-179,254.619,-116.427
6,-179,259.169,-117.008
7,-179,264.012,-117.585
8,-179,269.155,-118.153
9,-179,274.604,-118.708
10,-179,280.365,-119.246
11,-179,286.443,-119.763
12,-179,292.841,-120.255
13,-179,299.562,-120.72
14,-179,306.608,-121.155
15,-179,313.98,-121.557
16,-179,321.678,-121.924
17,-179,329.701,-122.254
18,-179,338.048,-122.546
19,-179,346.717,-122.798
20,-179,355.705,-123.009
21,-179,365.009,-123.179
22,-179,374.626,-123.307
23,-179,384.55,-123.393
24,-179,394.777,-123.436
25,-179,405.303,-123.437
26,-179,416.122,-123.396
27,-179,427.229,-123.313
28,-179,438.617,-123.188
29,-179,450.281,-123.023
30,-179,462.214,-122.817
31,-179,474.409,-122.572
32,-179,486.861,-122.287
33,-179,499.563,-121.965
34,-179,512.506,-121.605
35,-179,525.686,-121.208
36,-179,539.094,-120.776
37,-179,552.723,-120.308
38,-179,566.567,-119.807
39,-179,580.617,-119.272
40,-179,594.868,-118.704
41,-179,609.31,-118.105
42,-179,623.938,-117.475
43,-179,638.743,-116.814
44,-179,653.718,-116.125
45,-179,668.856,-115.406
46,-179,684.149,-114.66
47,-179,699.59,-113.887
48,-179,715.172,-113.088
49,-179,730.887,-112.262
50,-179,746.728,-111.412
51,-179,762.687,-110.538
52,-179,778.757,-109.64
53,-179,794.931,-108.719
54,-179,811.202,-107.776
55,-179,827.562,-106.811
56,-179,844.004,-105.825
57,-179,860.521,-104.818
58,-179,877.106,-103.792
59,-179,893.752,-102.746
60,-179,910.451,-101.681
61,-179,927.198,-100.598
62,-179,943.984,-99.498
63,-179,960.804,-98.3804
64,-179,977.65,-97.2462
65,-179,994.515,-96.0959
66,-179,1011.39,-94.93
67,-179,1028.28,-93.7489
68,-179,1045.16,-92.5533
69,-179,1062.04,-91.3435
70,-179,1078.9,-90.1201
71,-179,1095.75,-88.8835
72,-179,1112.57,-87.6341
73,-179,1129.35,-86.3725
74,-179,1146.1,-85.0991
75,-179,1162.8,-83.8142
76,-179,1179.45,-82.5185
77,-179,1196.05,-81.2122
78,-179,1212.58,-79.8958
79,-179,1229.04,-78.5698
80,-179,1245.42,-77.2345
81,-179,1261.73,-75.8903
82,-179,1277.95,-74.5377
83,-179,1294.07,-73.1771
84,-179,1310.1,-71.8087
85,-179,1326.02,-70.4331
86,-179,1341.83,-69.0506
87,-179,1357.52,-67.6615
88,-179,1373.09,-66.2663
89,-179,1388.54,-64.8652
90,-179,1403.85,-63.4586
91,-179,1419.03,-62.0469
92,-179,1434.06,-60.6305
93,-179,1448.94,-59.2095
94,-179,1463.67,-57.7844
95,-179,1478.24,-56.3555
96,-179,1492.65,-54.9231
97,-179,1506.88,-53.4875
98,-179,1520.95,-52.0489
99,-179,1534.83,-50.6078
100,-179,1548.54,-49.1643
101,-179,1562.05,-47.7187
102,-179,1575.37,-46.2714
103,-179,1588.5,-44.8225
104,-179,1601.43,-43.3723
105,-179,1614.16,-41.9211
106,-179,1626.68,-40.4692
107,-179,1638.98,-39.0166
108,-179,1651.08,-37.5638
109,-179,1662.95,-36.1109
110,-179,1674.61,-34.6581
111,-179,1686.04,-33.2056
112,-179,1697.25,-31.7537
113,-179,1708.24,-30.3025
114,-179,1718.99,-28.8523
115,-179,1729.51,-27.4032
116,-179,1739.8,-25.9554
117,-179,1749.85,-24.5091
118,-179,1759.67,-23.0644
119,-179,1769.25,-21.6216
120,-179,1778.6,-20.1808
121,-179,1787.7,-18.7422
122,-179,1796.57,-17.3059
123,-179,1805.2,-15.8721
124,-179,1813.6,-14.4408
125,-179,1821.75,-13.0124
126,-179,1829.67,-11.5869
127,-179,1837.36,-10.1644
128,-179,1844.8,-8.74508
129,-179,1852.02,-7.3291
130,-179,1859,-5.91658
131,-179,1865.75,-4.50764
132,-179,1872.28,-3.10241
133,-179,1878.57,-1.701
134,-179,1884.64,-0.303545
135,-179,1890.49,1.08984
136,-179,1896.12,2.47904
137,-179,1901.53,3.86394
138,-179,1906.72,5.24443
139,-179,1911.71,6.62039
140,-179,1916.48,7.99172
141,-179,1921.04,9.3583
142,-179,1925.41,10.72
143,-179,1929.57,12.0768
144,-179,1933.53,13.4285
145,-179,1937.3,14.7751
146,-179,1940.87,16.1164
147,-179,1944.26,17.4524
148,-179,1947.46,18.7829
149,-179,1950.48,20.1079
150,-179,1953.32,21.4272
151,-179,1955.98,22.7408
152,-179,1958.47,24.0485
153,-179,1960.79,25.3504
154,-179,1962.94,26.6463
155,-179,1964.93,27.936
156,-179,1966.75,29.2197
157,-179,1968.42,30.4971
158,-179,1969.92,31.7681
159,-179,1971.28,33.0328
160,-179,1972.48,34.291
161,-179,1973.53,35.5427
162,-179,1974.43,36.7878
163,-179,1975.18,38.0262
164,-179,1975.79,39.2579
165,-179,1976.26,40.4829
166,-179,1976.59,41.7009
167,-179,1976.77,42.9121
168,-179,1976.82,44.1163
169,-179,1976.73,45.3136
170,-179,1976.5,46.5038
171,-179,1976.14,47.687
172,-179,1975.64,48.863
173,-179,1975.01,50.0319
174,-179,1974.24,51.1937
175,-179,1973.33,52.3482
176,-179,1972.29,53.4956
177,-179,1971.11,54.6357
178,-179,1969.8,55.7686
179,-179,1968.35,56.8942
180,-179,1966.77,58.0126
-180,-178,1853.31,84.7406
-179,-178,1853.32,85.9368
-178,-178,1853.37,87.112
-177,-178,1853.45,88.2662
-176,-178,1853.56,89.3992
-175,-178,1853.68,90.5112
-174,-178,1853.8,91.6021
-173,-178,1853.93,92.6719
-172,-178,1854.04,93.7206
-171,-178,1854.14,94.7484
-170,-178,1854.22,95.7552
-169,-178,1854.27,96.7412
-168,-178,1854.27,97.7064
-167,-178,1854.24,98.6509
-166,-178,1854.15,99.5749
-165,-178,1854.01,100.478
-164,-178,1853.79,101.362
-163,-178,1853.51,102.225
-162,-178,1853.15,103.069
-161,-178,1852.71,103.892
-160,-178,1852.17,104.697
-159,-178,1851.53,105.482
-158,-178,1850.79,106.249
-157,-178,1849.93,106.997
-156,-178,1848.96,107.727
-155,-178,1847.85,108.439
-154,-178,1846.6,109.133
-153,-178,1845.2,109.811
-152,-178,1843.65,110.472
-151,-178,1841.92,111.117
-150,-178,1840.01,111.746
-149,-178,1837.91,112.36
-148,-178,1835.6,112.96
-147,-178,1833.07,113.545
-146,-178,1830.29,114.117
-145,-178,1827.27,114.676
-144,-178,1823.97,115.223
-143,-178,1820.37,115.758
-142,-178,1816.47,116.282
-141,-178,1812.23,116.796
-140,-178,1807.63,117.3
-139,-178,1802.65,117.794
-138,-178,1797.26,118.281
-137,-178,1791.43,118.759
-136,-178,1785.14,119.23
-135,-178,1778.36,119.694
-134,-178,1771.06,120.153
-133,-178,1763.21,120.606
-132,-178,1754.77,121.055
-131,-178,1745.71,121.499
-130,-178,1736.01,121.94
-129,-178,1725.62,122.377
-128,-178,1714.52,122.812
-127,-178,1702.68,123.245
-126,-178,1690.05,123.677
-125,-178,1676.61,124.107
-124,-178,1662.33,124.537
-123,-178,1647.17,124.966
-122,-178,1631.11,125.395
-121,-178,1614.13,125.825
-120,-178,1596.18,126.255
-119,-178,1577.26,126.686
-118,-178,1557.34,127.119
-117,-178,1536.39,127.552
-116,-178,1514.41,127.988
-115,-178,1491.38,128.425
-114,-178,1467.29,128.864
-113,-178,1442.14,129.305
-112,-178,1415.91,129.748
-111,-178,1388.61,130.193
-110,-178,1360.24,130.641
-109,-178,1330.81,131.092
-108,-178,1300.33,131.545
-107,-178,1268.81,132
-106,-178,1236.28,132.459
-105,-178,1202.76,132.92
-104,-178,1168.27,133.385
-103,-178,1132.85,133.853
-102,-178,1096.53,134.324
-101,-178,1059.35,134.8
-100,-178,1021.36,135.28
-99,-178,982.595,135.764
-98,-178,943.111,136.254
-97,-178,902.962,136.751
-96,-178,862.203,137.255
-95,-178,820.893,137.767
-94,-178,779.095,138.29
-93,-178,736.873,138.826
-92,-178,694.293,139.376
-91,-178,651.424,139.946
-90,-178,608.337,140.539
-89,-178,565.104,141.161
-88,-178,521.798,141.821
-87,-178,478.494,142.53
-86,-178,435.268,143.303
-85,-178,392.199,144.163
-84,-178,349.367,145.142
-83,-178,306.86,146.29
-82,-178,264.77,147.687
-81,-178,223.211,149.471
-80,-178,182.33,151.897
-79,-178,142.365,155.487
-78,-178,103.799,161.501
-77,-178,68.026,173.666
-76,-178,40.9182,-155.128
-75,-178,41.7997,-99.6912
-74,-178,68.3121,-70.6926
-73,-178,101.204,-59.2882
-72,-178,135.188,-53.6081
-71,-178,169.007,-50.238
-70,-178,202.227,-48.0052
-69,-178,234.655,-46.4145
-68,-178,266.184,-45.2239
-67,-178,296.75,-44.3015
-66,-178,326.309,-43.5697
-65,-178,354.831,-42.9802
-64,-178,382.295,-42.5012
-63,-178,408.688,-42.1109
-62,-178,434.003,-41.7941
-61,-178,458.237,-41.5397
-60,-178,481.394,-41.3396
-59,-178,503.48,-41.1876
-58,-178,524.505,-41.079
-57,-178,544.484,-41.01
-56,-178,563.434,-40.9776
-55,-178,581.375,-40.9794
-54,-178,598.332,-41.0134
-53,-178,614.329,-41.0778
-52,-178,629.396,-41.1712
-51,-178,643.561,-41.2923
-50,-178,656.858,-41.4398
-49,-178,669.319,-41.6126
-48,-178,680.979,-41.8097
-47,-178,691.873,-42.03
-46,-178,702.038,-42.2725
-45,-178,711.51,-42.5362
-44,-178,720.326,-42.82
-43,-178,728.523,-43.1227
-42,-178,736.137,-43.4434
-41,-178,743.203,-43.7809
-40,-178,749.757,-44.1339
-39,-178,755.832,-44.5013
-38,-178,761.462,-44.8817
-37,-178,766.676,-45.2739
-36,-178,771.506,-45.6765
-35,-178,775.979,-46.0881
-34,-178,780.121,-46.5073
-33,-178,783.956,-46.9327
-32,-178,787.507,-47.3628
-31,-178,790.793,-47.7962
-30,-178,793.832,-48.2313
-29,-178,796.639,-48.6669
-28,-178,799.228,-49.1013
-27,-178,801.611,-49.5333
-26,-178,803.795,-49.9614
-25,-178,805.787,-50.3843
-24,-178,807.593,-50.8008
-23,-178,809.215,-51.2096
-22,-178,810.654,-51.6095
-21,-178,811.907,-51.9995
-20,-178,812.974,-52.3785
-19,-178,813.848,-52.7457
-18,-178,814.524,-53.1001
-17,-178,814.995,-53.441
-16,-178,815.251,-53.7678
-15,-178,815.283,-54.0798
-14,-178,815.08,-54.3767
-13,-178,814.631,-54.6579
-12,-178,813.922,-54.9232
-11,-178,812.94,-55.1725
-10,-178,811.673,-55.4056
-9,-178,810.105,-55.6225
-8,-178,808.222,-55.8234
-7,-178,806.01,-56.0085
-6,-178,803.454,-56.1781
-5,-178,800.539,-56.3326
-4,-178,797.251,-56.4725
-3,-178,793.576,-56.5984
-2,-178,789.499,-56.7112
-1,-178,785.007,-56.8117
0,-178,780.086,-56.9007
1,-178,774.725,-56.9796
2,-178,768.912,-57.0494
3,-178,762.635,-57.1115
4,-178,755.886,-57.1676
5,-178,748.653,-57.2192
6,-178,740.931,-57.2683
7,-178,732.712,-57.317
8,-178,723.991,-57.3676
9,-178,714.765,-57.4226
10,-178,705.031,-57.4848
