Phi[deg],Theta[deg],mag(rERHCP)[mV],ang_deg(rERHCP)[deg]
1,-104,1028.08,102.446
2,-104,473.393,92.2517
3,-104,309.321,39.8272
4,-104,521.805,24.1771
5,-104,795.246,38.541
6,-104,1142.91,57.617
7,-104,1560.82,74.6279
8,-104,1981.95,88.7798
9,-104,2317.11,100.783
10,-104,2486.98,111.32
11,-104,2446.38,120.858
12,-104,2206.19,129.742
13,-104,1844.73,138.221
14,-104,1495.03,146.225
15,-104,1301.45,152.89
16,-104,1359.2,157.334
17,-104,1663.22,160.814
18,-104,2091.75,165.047
19,-104,2453.72,170.455
20,-104,2584.13,176.841
21,-104,2428.93,-176.428
22,-104,2065.46,-171.187
23,-104,1662.78,-171.619
24,-104,1446.63,178.357
25,-104,1553.79,166.844
26,-104,1786.76,165.119
27,-104,1880.66,173.017
28,-104,1792.54,-172.142
29,-104,1632.63,-155.257
30,-104,1429.76,-145.763
31,-104,1205.98,-153.597
32,-104,1235.9,-176.1
33,-104,1523.7,171.401
34,-104,1708.67,172.298
35,-104,1681.75,178.078
36,-104,1530.31,179
37,-104,1444.81,167.179
38,-104,1650.18,152.003
39,-104,1979.77,149.349
40,-104,2222.27,158.968
41,-104,2472.94,172.88
42,-104,2729.23,-178.713
43,-104,2820.93,-178.244
44,-104,2722.18,179.266
45,-104,2526.17,-178.058
46,-104,2433.55,-166.09
47,-104,2599.34,-152.728
48,-104,2791.31,-146.711
49,-104,2810.04,-146.698
50,-104,2764.7,-147.629
51,-104,2804.6,-146.307
52,-104,2871.56,-144.212
53,-104,2730.33,-143.139
54,-104,2262.54,-140.753
55,-104,1655.08,-130.308
56,-104,1245.94,-108.822
57,-104,920.045,-92.8496
58,-104,279.07,-114.639
59,-104,749.914,130.629
60,-104,1317.88,133.69
61,-104,1299.67,152.469
62,-104,1113.05,-175.519
63,-104,943.08,-154.673
64,-104,584.041,-171.23
65,-104,615.827,133.887
66,-104,741.322,116.758
67,-104,563.515,101.311
68,-104,649.027,66.756
69,-104,1241.67,67.0266
70,-104,1974.95,81.7883
71,-104,2454.38,96.3003
72,-104,2405.23,107.77
73,-104,1958.63,113.428
74,-104,1592.26,108.858
75,-104,1667.77,100.62
76,-104,1938.91,99.3625
77,-104,1976.64,100.006
78,-104,1742.55,94.9717
79,-104,1663.95,82.2989
80,-104,2033.93,75.2252
81,-104,2610.65,77.5895
82,-104,3049.29,82.4382
83,-104,3217.67,86.9659
84,-104,3275.97,91.6802
85,-104,3401.3,97.2615
86,-104,3492.3,103.036
87,-104,3281.44,108.006
88,-104,2722.68,110.638
89,-104,2135.67,106.362
90,-104,1980.05,91.8426
91,-104,2363.64,78.9849
92,-104,2856.52,74.6872
93,-104,3130.91,75.8766
94,-104,3213.28,79.9175
95,-104,3226.24,84.0999
96,-104,3127.56,86.2746
97,-104,2815.17,86.1505
98,-104,2364.26,83.349
99,-104,2036.75,75.2337
100,-104,2087.63,61.8608
101,-104,2495.08,51.6052
102,-104,2933.36,49.2293
103,-104,3147.2,53.8058
104,-104,3109.69,62.1313
105,-104,2820.94,69.1231
106,-104,2284.55,70.0747
107,-104,1759.2,61.8311
108,-104,1613.26,49.3216
109,-104,1809.47,44.6449
110,-104,2032.27,45.6078
111,-104,2073.88,46.6889
112,-104,1989.89,47.2795
113,-104,1964.16,49.0497
114,-104,2028.39,51.7692
115,-104,2042.46,52.9394
116,-104,1963.82,50.5857
117,-104,1976.45,45.53
118,-104,2207.34,42.5759
119,-104,2475.86,43.5013
120,-104,2498.44,44.9638
121,-104,2245.66,41.615
122,-104,2077.15,28.8202
123,-104,2339.6,14.6688
124,-104,2750.68,8.79956
125,-104,2869.42,6.84667
126,-104,2680.13,1.77858
127,-104,2586.09,-9.70527
128,-104,2832.36,-20.2272
129,-104,3014.36,-24.0869
130,-104,2640.74,-26.119
131,-104,1780.68,-39.6326
132,-104,1567.65,-85.0935
133,-104,2573.34,-107.337
134,-104,3522,-107.676
135,-104,3847.6,-104.957
136,-104,3538.97,-105.73
137,-104,3022.44,-113.234
138,-104,2775.26,-124.506
139,-104,2748.89,-131.337
140,-104,2555.52,-133.279
141,-104,1998.48,-136.04
142,-104,1238.17,-148.607
143,-104,733.454,173.894
144,-104,656.794,131.294
145,-104,566.587,97.3431
146,-104,605.321,49.8842
147,-104,935.537,22.3164
148,-104,1222.7,9.12043
149,-104,1360.93,-9.15071
150,-104,1678.2,-36.277
151,-104,2441.82,-54.8215
152,-104,3287.16,-60.4627
153,-104,3749.16,-59.0269
154,-104,3591.4,-54.3551
155,-104,2819.29,-49.4778
156,-104,1613.52,-51.3229
157,-104,679.048,-113.37
158,-104,1726.8,-166.819
159,-104,2883.5,-170.283
160,-104,3533.07,-169.261
161,-104,3557.04,-169.425
162,-104,3069.8,-173.902
163,-104,2408.12,172.732
164,-104,2065.28,148.097
165,-104,2247.13,125.386
166,-104,2579.5,114.387
167,-104,2726.68,111.071
168,-104,2588.2,111.357
169,-104,2194.58,113.186
170,-104,1639.48,115.595
171,-104,1043.15,118.373
172,-104,526.178,122.927
173,-104,193.162,140.213
174,-104,134.047,-179.095
175,-104,265.265,166.829
176,-104,569.126,151.052
177,-104,992.258,143.862
178,-104,1439.62,140.179
179,-104,1825.9,138.019
180,-104,2094.33,136.77
-180,-103,2367.72,157.535
-179,-103,2461.76,155.645
-178,-103,2453.85,155.209
-177,-103,2402.41,155.949
-176,-103,2372.53,157.206
-175,-103,2410.46,157.84
-174,-103,2529.06,156.722
-173,-103,2711.8,153.336
-172,-103,2925.67,147.807
-171,-103,3131.72,140.469
-170,-103,3294.06,131.484
-169,-103,3390.81,120.706
-168,-103,3424.76,107.788
-167,-103,3425.16,92.4937
-166,-103,3428.22,75.0891
-165,-103,3436.73,56.3759
-164,-103,3395.22,36.9769
-163,-103,3225.27,16.4407
-162,-103,2911.86,-7.05227
-161,-103,2578.56,-35.7709
-160,-103,2427.41,-68.4675
-159,-103,2455.25,-98.1782
-158,-103,2379.02,-120.627
-157,-103,1955.82,-136.088
-156,-103,1185.13,-141.767
-155,-103,497.81,-98.4512
-154,-103,995.773,-45.2212
-153,-103,1530.47,-49.0183
-152,-103,1620.22,-63.4033
-151,-103,1275.03,-86.5207
-150,-103,818.537,-134.102
-149,-103,1000.34,158.96
-148,-103,1569.43,128.552
-147,-103,2024.5,115.298
-146,-103,2361.69,108.708
-145,-103,2717.77,103.873
-144,-103,3127.44,97.2605
-143,-103,3449.44,87.8271
-142,-103,3480.65,75.8597
-141,-103,3148.93,61.0584
-140,-103,2641.67,42.2938
-139,-103,2302.16,20.4945
-138,-103,2306.32,1.46681
-137,-103,2563.66,-12.712
-136,-103,2912.5,-26.6224
-135,-103,3204.14,-42.9149
-134,-103,3270.67,-60.1089
-133,-103,2895.79,-75.9009
-132,-103,2011.95,-88.9828
-131,-103,903.785,-93.575
-130,-103,401.843,-21.959
-129,-103,967.862,-6.38813
-128,-103,1458.77,-24.1467
-127,-103,1768.61,-42.1564
-126,-103,1866.73,-58.8319
-125,-103,1857,-75.0268
-124,-103,1799.09,-88.442
-123,-103,1586.53,-95.8657
-122,-103,1200.2,-92.8408
-121,-103,1000.03,-71.6273
-120,-103,1352.05,-56.1565
-119,-103,1904.54,-59.2778
-118,-103,2174.6,-67.4508
-117,-103,1892.48,-74.9265
-116,-103,1255.2,-75.616
-115,-103,892.177,-52.4415
-114,-103,1268.31,-32.7955
-113,-103,1812.84,-35.4863
-112,-103,2052.28,-44.4419
-111,-103,1956.45,-56.6813
-110,-103,1791.29,-71.4404
-109,-103,1705.45,-85.1233
-108,-103,1590.07,-95.8961
-107,-103,1352.05,-103.545
-106,-103,1111.96,-101.46
-105,-103,1226.98,-86.4666
-104,-103,1839.57,-82.2583
-103,-103,2582.9,-91.2986
-102,-103,3113.38,-105.206
-101,-103,3243.18,-119.094
-100,-103,2979.05,-129.694
-99,-103,2566.52,-134.014
-98,-103,2329.71,-131.98
-97,-103,2300.12,-130.378
-96,-103,2177.27,-133.825
-95,-103,1794.18,-139.671
-94,-103,1297.18,-139.326
-93,-103,1025.51,-121.982
-92,-103,1110.12,-106.032
-91,-103,1101.23,-106.463
-90,-103,792.129,-112.327
-89,-103,424.03,-88.1882
-88,-103,780.048,-42.1319
-87,-103,1434.67,-47.67
-86,-103,1853.63,-64.9881
-85,-103,1989.54,-87.1132
-84,-103,1969.75,-108.778
-83,-103,1839.28,-126.226
-82,-103,1709.37,-141.301
-81,-103,1728.41,-157.168
-80,-103,1819.83,-174.695
-79,-103,1760.43,164.278
-78,-103,1496.33,138.068
-77,-103,1049.85,109.546
-76,-103,362.44,70.6039
-75,-103,535.651,-86.2145
-74,-103,1208.93,-115.471
-73,-103,1717.53,-137.142
-72,-103,2183.53,-152.252
-71,-103,2597.71,-161.102
-70,-103,2922.35,-169.556
-69,-103,3176.46,178.577
-68,-103,3322.41,165.469
-67,-103,3158.8,154.418
-66,-103,2616.68,145.817
-65,-103,1944.72,139.713
-64,-103,1385.27,139.59
-63,-103,949.262,153.397
-62,-103,756.673,-166.703
-61,-103,1102.98,-134.927
-60,-103,1649.28,-134.902
-59,-103,2194.36,-147.669
-58,-103,2598.94,-161.928
-57,-103,2640.25,-175.064
-56,-103,2320.66,172.223
-55,-103,1809.99,162.012
-54,-103,1137.39,161.928
-53,-103,475.346,-144.088
-52,-103,1218.59,-74.2746
-51,-103,2293.61,-68.6115
-50,-103,3101.86,-73.655
-49,-103,3500.7,-83.1207
-48,-103,3435.02,-94.5335
-47,-103,2924.19,-107.969
-46,-103,2219.95,-126.927
-45,-103,1762.12,-153.199
-44,-103,1650.88,-173.968
-43,-103,1523.63,-177.699
-42,-103,1290.69,-159.195
-41,-103,1469.47,-120.68
-40,-103,2248.84,-96.7116
-39,-103,2967.29,-87.3704
-38,-103,3078.73,-83.1371
-37,-103,2434.8,-79.8317
-36,-103,1348.6,-72.3117
-35,-103,499.212,-29.2591
-34,-103,664.868,32.377
-33,-103,859.782,37.2758
-32,-103,795.037,41.1267
-31,-103,633.26,72.3842
-30,-103,871.403,116.924
-29,-103,1194.75,131.688
-28,-103,1073.05,128.542
-27,-103,671.795,88.0382
-26,-103,1086.43,29.43
-25,-103,1669.58,17.1996
-24,-103,1684.35,15.6031
-23,-103,1087.89,12.5192
-22,-103,368.18,-38.0265
-21,-103,808.313,-106.478
-20,-103,1094.86,-101.996
-19,-103,824.908,-73.6152
-18,-103,850.575,11.2087
-17,-103,2005.41,52.6838
-16,-103,3286.4,69.0892
-15,-103,4202.34,79.7861
-14,-103,4510,87.981
-13,-103,4183.16,94.2618
-12,-103,3396.87,98.0672
-11,-103,2461.7,97.1787
-10,-103,1747.69,87.1874
-9,-103,1562.5,70.4466
-8,-103,1844.13,62.997
-7,-103,2322.06,66.2755
-6,-103,2825.32,73.3847
-5,-103,3215.55,80.6668
-4,-103,3373.01,87.1077
-3,-103,3235.69,92.7471
-2,-103,2818.5,97.9603
-1,-103,2202.86,103.247
0,-103,1508.33,109.192
1,-103,858.642,116.274
2,-103,350.174,122.266
3,-103,89.6518,61.0742
4,-103,295.894,28.8001
5,-103,610.775,49.0196
6,-103,1041.1,66.944
7,-103,1538.09,81.0237
8,-103,2015.88,92.9705
9,-103,2387.32,103.932
10,-103,2581.65,114.529
11,-103,2560.11,125.195
12,-103,2334.57,136.421
13,-103,1981.99,148.794
14,-103,1634.98,162.308
15,-103,1428.33,174.29
16,-103,1436.71,179.725
17,-103,1680.76,178.712
18,-103,2101.49,176.979
19,-103,2520.93,177.754
20,-103,2736.44,-178.917
21,-103,2645.43,-173.903
22,-103,2295.76,-168.816
23,-103,1848.01,-167.152
24,-103,1519.59,-173.934
25,-103,1501.5,173.719
26,-103,1695.6,168.699
27,-103,1814.97,174.399
28,-103,1760.88,-171.412
29,-103,1639.01,-153.262
30,-103,1490.78,-140.833
31,-103,1277.91,-144.447
32,-103,1234.29,-166.097
33,-103,1511.28,177.305
34,-103,1758.65,175.589
35,-103,1790.93,-179.218
36,-103,1667.04,-176.642
37,-103,1548.58,174.527
38,-103,1686.53,158.983
39,-103,2011.64,153.606
40,-103,2278.19,161.443
41,-103,2547.84,175.541
42,-103,2849.12,-174.304
43,-103,2987.17,-171.81
44,-103,2894.98,-173.042
45,-103,2685.4,-170.632
46,-103,2572.67,-160.083
47,-103,2706.44,-147.608
48,-103,2870,-141.433
49,-103,2858.81,-140.995
50,-103,2784.72,-141.782
51,-103,2818.83,-140.662
52,-103,2909.56,-138.931
53,-103,2802.85,-138.315
54,-103,2355.72,-136.551
55,-103,1746.04,-126.995
56,-103,1331.28,-106.126
57,-103,1026.55,-89.96
58,-103,387.356,-104.227
59,-103,717.627,138.884
60,-103,1389.91,138.997
61,-103,1463.94,156.287
62,-103,1293.27,-173.83
63,-103,1110.96,-151.291
64,-103,696.284,-158.307
65,-103,581.419,146.245
66,-103,766.63,123.342
67,-103,652.62,112.556
68,-103,644.709,83.6875
69,-103,1156.85,76.4123
70,-103,1876.85,88.3462
71,-103,2399.94,102.201
72,-103,2423.69,113.837
73,-103,2023.92,120.686
74,-103,1638.72,118.619
75,-103,1653.71,111.3
76,-103,1901.03,109.247
77,-103,1950.06,109.692
78,-103,1715.43,105.57
79,-103,1591.96,93.5488
80,-103,1916.95,85.2605
81,-103,2484.65,86.4959
82,-103,2938.17,90.827
83,-103,3135.07,95.3294
84,-103,3230.86,100.341
85,-103,3395.04,106.298
86,-103,3513.45,112.498
87,-103,3312.11,118.184
88,-103,2748.01,122.027
89,-103,2133.07,119.22
90,-103,1918.88,104.678
91,-103,2259.68,90.0472
92,-103,2739.22,84.6498
93,-103,3024.06,85.5079
94,-103,3143.99,89.5636
95,-103,3202.53,93.9347
96,-103,3122.88,96.6711
97,-103,2788.18,97.6188
98,-103,2290.14,95.9556
99,-103,1915.74,87.6566
100,-103,1946.43,72.202
101,-103,2356.05,60.5089
102,-103,2788.34,57.8653
103,-103,3003.78,62.5793
104,-103,2994.72,71.0152
105,-103,2742.9,78.1332
106,-103,2223.62,79.8728
107,-103,1675.38,73.1374
108,-103,1486.61,60.3232
109,-103,1681.39,53.6371
110,-103,1933.49,53.2976
111,-103,2005.14,54.1792
112,-103,1943.48,55.2432
113,-103,1938.33,57.1727
114,-103,2026.59,59.3794
115,-103,2070.08,60.2054
116,-103,2024.73,58.4008
117,-103,2058.23,54.4232
118,-103,2286.13,51.7382
119,-103,2532.87,52.0707
120,-103,2527.53,52.8375
121,-103,2264.9,48.7365
122,-103,2130.03,35.101
123,-103,2462.74,21.0844
124,-103,2930.17,16.0689
125,-103,3060.59,15.373
126,-103,2825.77,11.9565
127,-103,2636.02,1.17944
128,-103,2814.04,-10.7647
129,-103,2992.01,-15.9463
130,-103,2632.69,-17.9816
131,-103,1753.1,-29.7924
132,-103,1446.25,-76.8529
133,-103,2471.33,-101.858
134,-103,3498.53,-102.458
135,-103,3913.4,-99.4912
136,-103,3679.41,-99.1657
137,-103,3183.78,-104.114
138,-103,2864.76,-112.479
139,-103,2721.36,-118.316
140,-103,2420.21,-120.609
141,-103,1775.94,-123.985
142,-103,967.323,-139.003
143,-103,532.283,167.542
144,-103,600.856,120.006
145,-103,599.803,86.887
146,-103,742.47,48.3127
147,-103,1095.48,28.1652
148,-103,1349.07,16.7832
149,-103,1417.46,-2.02344
150,-103,1704.07,-31.8094
151,-103,2518,-51.3548
152,-103,3424.08,-56.5324
153,-103,3938.05,-54.4493
154,-103,3833.08,-49.3716
155,-103,3110.4,-44.6227
156,-103,1938.74,-46.8891
157,-103,931.84,-91.5165
158,-103,1709.47,-150.249
159,-103,2859.77,-158.615
160,-103,3533.07,-159.15
161,-103,3586.57,-159.608
162,-103,3134.08,-163.245
163,-103,2484.33,-173.952
164,-103,2060.8,165.508
165,-103,2094.67,144.013
166,-103,2328.92,132.349
167,-103,2444.78,128.868
168,-103,2319.8,129.873
169,-103,1965.2,133.683
170,-103,1467.1,140.614
171,-103,960.307,154.036
172,-103,624.48,-178.556
173,-103,584.551,-147.767
174,-103,680.444,-140.216
175,-103,812.625,-151.548
176,-103,1049.01,-169.239
177,-103,1405.79,176.387
178,-103,1801.96,167.007
179,-103,2142.9,161.127
180,-103,2367.72,157.535
-180,-102,2657.97,174.995
-179,-102,2699.22,172.505
-178,-102,2654.31,171.769
-177,-102,2589.21,172.287
-176,-102,2570.81,173.063
-175,-102,2639.68,172.709
-174,-102,2800.75,170.157
-173,-102,3033.62,165.203
-172,-102,3304.44,158.305
-171,-102,3571.16,150.039
-170,-102,3789.26,140.716
-169,-102,3922.66,130.266
-168,-102,3957.01,118.311
-167,-102,3908.13,104.369
-166,-102,3815.79,88.1862
-165,-102,3713.98,70.0615
-164,-102,3590.7,50.6943
-163,-102,3383.87,30.3798
-162,-102,3042.16,8.23538
-161,-102,2610.8,-17.7823
-160,-102,2249.75,-48.884
-159,-102,2061.67,-81.0273
-158,-102,1878.01,-107.443
-157,-102,1436.96,-125.563
-156,-102,684.676,-127.743
-155,-102,512.825,-30.8788
-154,-102,1361.28,-20.1006
-153,-102,1921.96,-30.5519
-152,-102,1971.97,-45.1278
-151,-102,1512.88,-64.4241
-150,-102,795.055,-102.932
-149,-102,777.806,168.197
-148,-102,1466.04,132.652
-147,-102,2008.78,119.863
-146,-102,2372.86,113.683
-145,-102,2704.95,108.955
-144,-102,3068.72,102.118
-143,-102,3359.69,92.1754
-142,-102,3396.26,79.7201
-141,-102,3093.65,64.8641
-140,-102,2605.01,46.8299
-139,-102,2256.09,26.4819
-138,-102,2251.4,9.10968
-137,-102,2535.91,-3.41032
-136,-102,2931.48,-15.9299
-135,-102,3250.14,-31.3839
-134,-102,3332.88,-48.3247
-133,-102,2998.96,-63.7608
-132,-102,2171.35,-75.0783
-131,-102,1116.03,-74.6496
-130,-102,626.358,-26.0613
-129,-102,1071.12,-5.6678
-128,-102,1523.02,-18.3081
-127,-102,1821.43,-34.2178
-126,-102,1935.19,-49.7157
-125,-102,1948.21,-65.6721
-124,-102,1918.87,-80.1873
-123,-102,1728.99,-89.6578
-122,-102,1313.95,-89.797
-121,-102,1002.26,-71.1519
-120,-102,1263.42,-52.0425
-119,-102,1796.87,-53.8495
-118,-102,2099.26,-61.9796
-117,-102,1874.87,-69.0176
-116,-102,1282.56,-68.9982
-115,-102,921.256,-48.452
-114,-102,1210.68,-30.7358
-113,-102,1667.82,-33.1322
-112,-102,1868.41,-41.2323
-111,-102,1777.17,-51.8648
-110,-102,1630.15,-65.0978
-109,-102,1569.84,-78.7065
-108,-102,1489.72,-90.6415
-107,-102,1274.68,-99.3343
-106,-102,1029.16,-96.2286
-105,-102,1155.01,-78.0555
-104,-102,1793.83,-74.238
-103,-102,2541.17,-84.7253
-102,-102,3064.54,-99.5611
-101,-102,3171.26,-113.665
-100,-102,2868.05,-123.99
-99,-102,2432.81,-127.803
-98,-102,2209.55,-125.464
-97,-102,2195.06,-124.173
-96,-102,2052.87,-127.983
-95,-102,1626.02,-134.029
-94,-102,1103.04,-133.081
-93,-102,856.033,-111.975
-92,-102,969.5,-95.0159
-91,-102,928.799,-95.1974
-90,-102,566.869,-96.7575
-89,-102,337.544,-41.3905
-88,-102,889.422,-20.7728
-87,-102,1513.42,-34.9034
-86,-102,1850.18,-54.5393
-85,-102,1881.69,-78.3455
-84,-102,1802.99,-102.383
-83,-102,1676.56,-121.735
-82,-102,1574.05,-138.395
-81,-102,1631.92,-156.257
-80,-102,1778.25,-175.369
-79,-102,1769.84,162.883
-78,-102,1530.23,136.303
-77,-102,1086.6,106.693
-76,-102,408.083,61.9183
-75,-102,584.854,-77.9204
-74,-102,1264.93,-109.978
-73,-102,1763.11,-131.809
-72,-102,2207.4,-147.154
-71,-102,2610.16,-156.324
-70,-102,2924.63,-165.022
-69,-102,3156.04,-177.156
-68,-102,3277.16,169.423
-67,-102,3103.76,158.254
-66,-102,2568.9,149.886
-65,-102,1912.86,144.288
-64,-102,1367.82,144.84
-63,-102,946.696,160.285
-62,-102,818.65,-158.46
-61,-102,1237.41,-130.817
-60,-102,1812.35,-132.159
-59,-102,2347.64,-144.801
-58,-102,2699.02,-158.789
-57,-102,2664.09,-171.931
-56,-102,2285.35,174.784
-55,-102,1755.1,163.152
-54,-102,1071.98,160.223
-53,-102,334.905,-138.203
-52,-102,1229.33,-63.7976
-51,-102,2358.09,-62.2212
-50,-102,3178.56,-69.0983
-49,-102,3570.18,-79.6695
-48,-102,3499.54,-91.6175
-47,-102,2992.45,-104.822
-46,-102,2282.7,-122.212
-45,-102,1764.4,-145.628
-44,-102,1550.09,-165.047
-43,-102,1348.73,-167.889
-42,-102,1135.13,-144.748
-41,-102,1486.89,-106.136
-40,-102,2359.7,-88.1521
-39,-102,3062.48,-82.2642
-38,-102,3111.42,-79.938
-37,-102,2414.1,-77.5543
-36,-102,1326.19,-69.192
-35,-102,564.569,-23.2771
-34,-102,755.663,28.6616
-33,-102,924.395,36.9653
-32,-102,814.585,49.8706
-31,-102,762.763,92.862
-30,-102,1191.6,127.137
-29,-102,1512.11,136.545
-28,-102,1286.99,131.62
-27,-102,807.372,92.6173
-26,-102,1178,37.4566
-25,-102,1688.44,25.1782
-24,-102,1591.41,24.9776
-23,-102,888.105,26.5668
-22,-102,132.57,-83.6334
-21,-102,820.699,-122.348
-20,-102,981.185,-111.446
-19,-102,501.369,-75.5652
-18,-102,913.699,43.4681
-17,-102,2337.55,66.9293
-16,-102,3682.13,78.4321
-15,-102,4553.43,87.1315
-14,-102,4747.6,94.3741
-13,-102,4287.38,100.372
-12,-102,3395.31,104.654
-11,-102,2404.2,105.466
-10,-102,1657.76,98.9541
-9,-102,1415.31,85.4909
-8,-102,1652.02,78.5486
-7,-102,2130.61,80.8905
-6,-102,2649.45,86.3645
-5,-102,3038,91.8764
-4,-102,3170.3,96.781
-3,-102,2998.24,101.306
-2,-102,2557.39,106.037
-1,-102,1947.13,111.974
0,-102,1299.43,121.044
1,-102,749.013,137.415
2,-102,400.989,167.476
3,-102,225.785,-158.155
4,-102,35.7894,160.766
5,-102,358.986,74.7972
6,-102,857.729,81.8183
7,-102,1413.63,89.8984
8,-102,1935.49,98.4492
9,-102,2339.35,107.672
10,-102,2561.5,117.747
11,-102,2570.09,128.932
12,-102,2380.95,141.732
13,-102,2073.69,156.869
14,-102,1782.56,174.176
15,-102,1624.41,-170.123
16,-102,1624.28,-162.575
17,-102,1789.91,-164.85
18,-102,2140.86,-170.901
19,-102,2564.94,-174.52
20,-102,2842.46,-174.319
21,-102,2817.76,-171.19
22,-102,2497.26,-166.693
23,-102,2026.98,-163.787
24,-102,1616.96,-167.572
25,-102,1479.86,-179.209
26,-102,1614.98,172.912
27,-102,1747.35,176.138
28,-102,1722.57,-170.713
29,-102,1632.81,-151.725
30,-102,1541.02,-136.834
31,-102,1364.24,-136.697
32,-102,1264.38,-155.82
33,-102,1503.2,-175.544
34,-102,1796.82,179.985
35,-102,1888.61,-175.631
36,-102,1799.15,-171.819
37,-102,1657.97,-177.838
38,-102,1717.39,166.951
39,-102,2014.3,158.853
40,-102,2297.54,164.614
41,-102,2584.27,178.477
42,-102,2928.42,-170.069
43,-102,3122.88,-165.927
44,-102,3055.53,-166.001
45,-102,2843.73,-163.611
46,-102,2717.43,-154.164
47,-102,2824.46,-142.529
48,-102,2959.27,-136.28
49,-102,2913.44,-135.415
50,-102,2802.16,-135.96
51,-102,2820.48,-134.941
52,-102,2927.48,-133.538
53,-102,2852.78,-133.392
54,-102,2429.36,-132.296
55,-102,1823.86,-123.73
56,-102,1406.63,-103.7
57,-102,1125.16,-87.5357
58,-102,502.558,-97.4443
59,-102,675.013,148.074
60,-102,1435.17,144.052
61,-102,1603.25,159.877
62,-102,1460.6,-171.974
63,-102,1274.91,-148.361
64,-102,828.444,-148.268
65,-102,552.246,161.186
66,-102,760.753,129.863
67,-102,719.712,120.77
68,-102,665.997,98.1679
69,-102,1088.19,85.96
70,-102,1780.42,95.0182
71,-102,2333.58,108.091
72,-102,2421.29,119.746
73,-102,2070.63,127.502
74,-102,1683.21,127.575
75,-102,1653.11,121.509
76,-102,1875.78,118.952
77,-102,1930.46,119.205
78,-102,1695.7,115.916
79,-102,1535.88,104.671
80,-102,1821.54,95.2866
81,-102,2381.48,95.3646
82,-102,2847.54,99.1721
83,-102,3069.23,103.619
84,-102,3200.52,108.798
85,-102,3404.89,114.942
86,-102,3555.75,121.426
87,-102,3371.97,127.745
88,-102,2810.61,132.719
89,-102,2172.98,131.372
90,-102,1899.65,117.153
91,-102,2194.75,100.934
92,-102,2662.34,94.4975
93,-102,2957.91,95.0597
94,-102,3111.88,99.0434
95,-102,3211.74,103.426
96,-102,3153.23,106.584
97,-102,2807.1,108.616
98,-102,2272.75,108.4
99,-102,1846.21,100.526
100,-102,1836.59,83.1177
101,-102,2237.28,69.7315
102,-102,2662.17,66.7552
103,-102,2879.76,71.6147
104,-102,2896.71,80.1084
105,-102,2677.01,87.2808
106,-102,2174.28,89.8221
107,-102,1609.03,84.9032
108,-102,1375.32,72.2103
109,-102,1558.14,63.1473
110,-102,1832.34,61.2066
111,-102,1930.76,61.843
112,-102,1889.92,63.4035
113,-102,1901.66,65.4514
114,-102,2007.84,67.0544
115,-102,2077.2,67.432
116,-102,2065.76,65.9755
117,-102,2122.4,62.7786
118,-102,2346.14,60.2472
119,-102,2567.06,60.0661
120,-102,2534.14,60.2207
121,-102,2267.02,55.3529
122,-102,2171.26,40.8229
123,-102,2574.34,26.9205
124,-102,3094.77,22.6643
125,-102,3238.06,23.0633
126,-102,2967.45,21.1124
127,-102,2690.88,11.1541
128,-102,2796.41,-1.99937
129,-102,2967.26,-8.48212
130,-102,2629.14,-10.5599
131,-102,1748.86,-20.6418
132,-102,1350.69,-68.0136
133,-102,2376.46,-96.138
134,-102,3469.21,-97.2027
135,-102,3960.12,-94.0846
136,-102,3790.62,-92.8419
137,-102,3318.68,-95.7662
138,-102,2950.16,-101.779
139,-102,2708.71,-106.576
140,-102,2306.27,-108.874
141,-102,1581.63,-112.28
142,-102,732.065,-129.086
143,-102,401.81,154.136
144,-102,590.86,110.472
145,-102,646.481,80.3455
146,-102,863.233,48.4161
147,-102,1241.76,32.878
148,-102,1473.21,23.0024
149,-102,1482.16,4.22325
150,-102,1737.83,-27.2833
151,-102,2590.15,-47.4587
152,-102,3548.02,-52.1716
153,-102,4115.32,-49.5215
154,-102,4069.88,-44.1258
155,-102,3400.79,-39.4745
156,-102,2261.47,-41.735
157,-102,1203.27,-75.9805
158,-102,1703.04,-134.198
159,-102,2802.15,-147.369
160,-102,3478.18,-149.369
161,-102,3555.49,-150.018
162,-102,3143.73,-152.865
163,-102,2525.63,-161.385
164,-102,2066.97,-178.34
165,-102,1996.94,162.074
166,-102,2149.68,150.165
167,-102,2235.28,146.477
168,-102,2116.36,148.109
169,-102,1794.43,154.008
170,-102,1367.32,165.85
171,-102,1014.92,-172.057
172,-102,928.422,-143.409
173,-102,1054.74,-126.717
174,-102,1211.31,-125.665
175,-102,1365.73,-135.063
176,-102,1580.91,-149.275
177,-102,1883.23,-162.873
178,-102,2215.97,-173.264
179,-102,2493.66,179.574
180,-102,2657.97,174.995
-180,-101,2938.55,-170.179
-179,-101,2924.45,-172.71
-178,-101,2841.11,-173.29
-177,-101,2761.32,-172.597
-176,-101,2751.31,-171.938
-175,-101,2842.91,-172.923
-174,-101,3032.01,-176.559
-173,-101,3295.71,177.195
-172,-101,3602.45,169.057
-171,-101,3911.17,159.807
-170,-101,4173.11,149.901
-169,-101,4342.32,139.363
-168,-101,4390.45,127.852
-167,-101,4318.98,114.814
-166,-101,4161.28,99.7223
-165,-101,3965.02,82.436
-164,-101,3753.36,63.3962
-163,-101,3494.71,43.2242
-162,-101,3129.2,21.8323
-161,-101,2647.35,-2.11904
