Phi[deg],Theta[deg],mag(rERHCP)[mV],ang_deg(rERHCP)[deg]
-51,-123,782.937,-61.1357
-50,-123,1231.74,-72.9506
-49,-123,1569.62,-86.0276
-48,-123,1627.78,-100.499
-47,-123,1411.27,-120.498
-46,-123,1159.66,-149.765
-45,-123,1034.77,-179.85
-44,-123,824.671,158.681
-43,-123,405.041,131.502
-42,-123,336.332,31.4228
-41,-123,692.19,10.4084
-40,-123,815.311,18.2415
-39,-123,789.591,41.1605
-38,-123,859.252,67.9933
-37,-123,1013.96,79.5574
-36,-123,1164.17,73.9219
-35,-123,1417.56,58.9842
-34,-123,1846.13,45.9361
-33,-123,2331.98,38.0489
-32,-123,2739.04,32.8962
-31,-123,3020.74,28.197
-30,-123,3204.7,23.1504
-29,-123,3326.47,18.3632
-28,-123,3374.65,15.113
-27,-123,3304.43,14.4592
-26,-123,3104.19,16.9746
-25,-123,2844.07,22.7312
-24,-123,2656.66,30.5898
-23,-123,2653.35,37.3843
-22,-123,2863.58,39.8282
-21,-123,3267.57,37.6142
-20,-123,3820.17,32.9082
-19,-123,4421.83,27.8561
-18,-123,4921.31,23.4265
-17,-123,5165.17,19.6758
-16,-123,5050.13,16.211
-15,-123,4554.01,12.3206
-14,-123,3745.26,6.70237
-13,-123,2785.37,-3.48068
-12,-123,1957.39,-24.3608
-11,-123,1673.86,-58.2627
-10,-123,1962.5,-84.3001
-9,-123,2336.73,-94.9374
-8,-123,2509.6,-96.7107
-7,-123,2415.43,-92.8774
-6,-123,2102.1,-83.5747
-5,-123,1702.45,-66.5823
-4,-123,1430.4,-39.4623
-3,-123,1457.35,-9.15588
-2,-123,1669.55,12.4034
-1,-123,1830.7,24.6177
0,-123,1801.3,30.3226
1,-123,1544.58,29.916
2,-123,1122.92,18.8766
3,-123,811.539,-18.0183
4,-123,1102.71,-62.8655
5,-123,1745.44,-80.7755
6,-123,2378.65,-87.2537
7,-123,2861.95,-89.8214
8,-123,3133.79,-90.6394
9,-123,3177.7,-90.3051
10,-123,3011.79,-88.7731
11,-123,2681.33,-85.5546
12,-123,2253.94,-79.6926
13,-123,1817.45,-69.7839
14,-123,1471.22,-54.9088
15,-123,1279.6,-37.6997
16,-123,1200.64,-25.1014
17,-123,1132.7,-22.7144
18,-123,1060.34,-33.5339
19,-123,1113.54,-55.7249
20,-123,1380.8,-76.8739
21,-123,1717.46,-90.4675
22,-123,1919.7,-99.5633
23,-123,1872.9,-107.813
24,-123,1595.26,-118.116
25,-123,1226.47,-132.625
26,-123,920.045,-148.744
27,-123,687.822,-152.88
28,-123,572.759,-125.433
29,-123,823.326,-90.5831
30,-123,1185.34,-76.656
31,-123,1318.97,-70.574
32,-123,1134.22,-66.3404
33,-123,771.122,-63.3534
34,-123,490.735,-69.9334
35,-123,545.337,-92.2094
36,-123,915.8,-102.107
37,-123,1272.64,-105.181
38,-123,1279.54,-109.238
39,-123,814.913,-119.616
40,-123,216.963,165.806
41,-123,656.874,74.2262
42,-123,960.998,43.8082
43,-123,1180.79,7.07629
44,-123,1531.14,-21.5591
45,-123,1661.47,-36.8655
46,-123,1311.85,-46.5324
47,-123,695.382,-64.7753
48,-123,520.767,-120.069
49,-123,898.824,-128.598
50,-123,1393.8,-111.207
51,-123,1874.33,-94.6548
52,-123,2078.35,-81.7968
53,-123,1900.78,-71.3589
54,-123,1485.09,-63.7974
55,-123,1097.73,-61.8564
56,-123,976.644,-63.9284
57,-123,1182.01,-58.6891
58,-123,1623.15,-46.7707
59,-123,2120.89,-34.8006
60,-123,2448.49,-23.6813
61,-123,2506.82,-11.309
62,-123,2420.17,4.00034
63,-123,2379.88,20.0026
64,-123,2375.8,31.8006
65,-123,2263.36,38.228
66,-123,2017.62,41.9397
67,-123,1759.71,46.6178
68,-123,1611.2,54.0738
69,-123,1547.1,61.9897
70,-123,1402.59,67.6477
71,-123,1071.65,70.0858
72,-123,654.462,65.6323
73,-123,408.366,44.3013
74,-123,445.351,30.5976
75,-123,542.725,42.2154
76,-123,538.771,64.3056
77,-123,420.489,101.781
78,-123,421.441,157.59
79,-123,549.959,-171.817
80,-123,608.6,-167.578
81,-123,725.281,-178.783
82,-123,1071.17,176.958
83,-123,1555.35,-175.028
84,-123,2011.91,-162.193
85,-123,2282.99,-148.976
86,-123,2280.21,-137.366
87,-123,2047.84,-128.896
88,-123,1738.97,-125.283
89,-123,1503.37,-126.667
90,-123,1350.05,-129.763
91,-123,1148.22,-132.939
92,-123,831.922,-143.164
93,-123,658.787,-178.127
94,-123,980.957,154.769
95,-123,1445.15,154.933
96,-123,1770,163.899
97,-123,1824.87,174.303
98,-123,1575.5,-176.703
99,-123,1121.96,-171.863
100,-123,670.87,-179.159
101,-123,481.545,149.443
102,-123,571.964,125.681
103,-123,642.237,119.019
104,-123,581.978,116.101
105,-123,414.157,113.438
106,-123,186.443,114.778
107,-123,91.54,-84.5571
108,-123,421.053,-66.558
109,-123,817.532,-55.5956
110,-123,1224.16,-45.9422
111,-123,1501.06,-38.5065
112,-123,1510.22,-34.4503
113,-123,1256.07,-38.1123
114,-123,1034.73,-60.1525
115,-123,1347.65,-86.7567
116,-123,2043.94,-92.3267
117,-123,2709.73,-87.3601
118,-123,3057.56,-79.2862
119,-123,2922.34,-70.6317
120,-123,2326.24,-62.8111
121,-123,1474.02,-59.3569
122,-123,712.589,-78.0843
123,-123,716.948,-135.157
124,-123,1151.01,-149.561
125,-123,1388.65,-150.636
126,-123,1354.17,-152.846
127,-123,1156.76,-159.091
128,-123,941.165,-165.165
129,-123,738.444,-159.084
130,-123,599.911,-127.79
131,-123,698.949,-82.0939
132,-123,979.379,-46.4994
133,-123,1348.75,-20.2399
134,-123,1740.71,-3.37617
135,-123,1996.57,4.11177
136,-123,2008.18,3.40427
137,-123,1830.28,-3.75955
138,-123,1561.55,-13.0474
139,-123,1157.1,-17.6201
140,-123,508.892,-5.24966
141,-123,546.442,132.161
142,-123,1716.03,155.445
143,-123,3040.42,168.399
144,-123,4368.8,179.964
145,-123,5496.49,-169.614
146,-123,6184.36,-160.328
147,-123,6259.64,-152.049
148,-123,5694.76,-144.827
149,-123,4609.22,-139.389
150,-123,3223.02,-138.459
151,-123,1887.41,-152.478
152,-123,1510,159.232
153,-123,2412.52,131.329
154,-123,3423.25,127.14
155,-123,4105.39,129.901
156,-123,4351.66,135.584
157,-123,4184.37,143.42
158,-123,3709.41,153.645
159,-123,3073.86,166.969
160,-123,2422.99,-175.566
161,-123,1871.65,-152.755
162,-123,1496.46,-124.091
163,-123,1323.85,-92.1755
164,-123,1294.22,-62.7327
165,-123,1279.99,-38.8138
166,-123,1161.62,-19.0066
167,-123,870.77,1.25293
168,-123,447.715,41.7519
169,-123,592.966,139.032
170,-123,1398.05,169.686
171,-123,2331.62,-176.982
172,-123,3257.59,-167.614
173,-123,4077.27,-159.752
174,-123,4707.39,-152.597
175,-123,5084.91,-145.795
176,-123,5172.71,-139.138
177,-123,4964.24,-132.451
178,-123,4486.34,-125.519
179,-123,3799.46,-118.01
180,-123,2993.89,-109.363
-180,-122,2917.64,-95.729
-179,-122,1997.76,-86.065
-178,-122,1109.01,-70.9008
-177,-122,435.03,-30.0502
-176,-122,417.617,61.4387
-175,-122,631.016,101.256
-174,-122,739.074,136.276
-173,-122,974.712,175.351
-172,-122,1496.31,-156.968
-171,-122,2175.42,-141.396
-170,-122,2836.42,-132.05
-169,-122,3349.09,-125.546
-168,-122,3642.08,-120.103
-167,-122,3708.14,-114.572
-166,-122,3598.44,-108.126
-165,-122,3400.55,-100.39
-164,-122,3197.03,-91.8686
-163,-122,3016.74,-84.1418
-162,-122,2820.82,-79.3488
-161,-122,2555.53,-79.7348
-160,-122,2248.55,-88.1133
-159,-122,2098.31,-106.564
-158,-122,2372.51,-128.472
-157,-122,3036.82,-143.196
-156,-122,3822.8,-150.453
-155,-122,4506.39,-153.71
-154,-122,4955.54,-155.219
-153,-122,5118.48,-155.847
-152,-122,5014.46,-155.305
-151,-122,4726.11,-152.251
-150,-122,4408.94,-144.868
-149,-122,4288.23,-132.906
-148,-122,4502.7,-120.046
-147,-122,4891.94,-110.867
-146,-122,5125.47,-106.438
-145,-122,4989.09,-105.394
-144,-122,4482.6,-105.498
-143,-122,3758.33,-103.598
-142,-122,3052.79,-95.775
-141,-122,2638.34,-80.8714
-140,-122,2584.11,-66.0872
-139,-122,2623.05,-58.7048
-138,-122,2542.44,-58.6173
-137,-122,2361.02,-62.8968
-136,-122,2145.19,-68.1425
-135,-122,1859.59,-72.9778
-134,-122,1425.31,-81.4345
-133,-122,935.703,-108.544
-132,-122,957.631,-162.153
-131,-122,1409.12,170.058
-130,-122,1651.73,158.033
-129,-122,1627.54,150.5
-128,-122,1609.45,147.967
-127,-122,1886.25,151.528
-126,-122,2487.47,154.334
-125,-122,3088.97,151.766
-124,-122,3341.46,143.801
-123,-122,3192.66,131.952
-122,-122,2788.66,120.777
-121,-122,2238.3,118.658
-120,-122,1839.67,133.967
-119,-122,2024.56,153.481
-118,-122,2446.86,156.339
-117,-122,2690.02,147.611
-116,-122,2677.21,136.175
-115,-122,2367.92,128.903
-114,-122,1841.2,131.282
-113,-122,1456.35,147.456
-112,-122,1501.36,165.349
-111,-122,1748.9,171.151
-110,-122,1955.81,171.184
-109,-122,2073.16,172.298
-108,-122,2169.99,176.126
-107,-122,2329.47,-179.702
-106,-122,2537.58,-177.722
-105,-122,2710.15,-177.839
-104,-122,2788.28,-178.427
-103,-122,2785.61,-177.889
-102,-122,2769.24,-175.294
-101,-122,2804.42,-170.885
-100,-122,2913.14,-166.141
-99,-122,3076.51,-162.809
-98,-122,3265.32,-161.679
-97,-122,3449.18,-162.097
-96,-122,3578.87,-162.555
-95,-122,3607.85,-161.851
-94,-122,3560.24,-159.843
-93,-122,3539.59,-157.522
-92,-122,3631.92,-156.259
-91,-122,3805.99,-156.482
-90,-122,3922.4,-157.531
-89,-122,3856.62,-158.614
-88,-122,3624.96,-159.07
-87,-122,3376.41,-158.108
-86,-122,3256.09,-155.242
-85,-122,3282.96,-151.263
-84,-122,3357.7,-147.713
-83,-122,3389.3,-145.493
-82,-122,3393.83,-144.535
-81,-122,3449.59,-144.194
-80,-122,3579.2,-144.063
-79,-122,3710.45,-144.529
-78,-122,3754.5,-146.231
-77,-122,3697.6,-149.097
-76,-122,3593.45,-152.003
-75,-122,3490.71,-153.701
-74,-122,3409.49,-154.359
-73,-122,3361.15,-155.641
-72,-122,3354.52,-158.914
-71,-122,3375.73,-163.853
-70,-122,3367.37,-169.299
-69,-122,3280.14,-174.896
-68,-122,3151.32,178.986
-67,-122,3076.48,172.698
-66,-122,3088.52,167.57
-65,-122,3114.42,163.967
-64,-122,3064.42,160.418
-63,-122,2921.41,155.155
-62,-122,2725.93,148.187
-61,-122,2468.61,141.92
-60,-122,2065.12,139.393
-59,-122,1502.99,143.601
-58,-122,959.432,160.13
-57,-122,692.876,-169.941
-56,-122,613.924,-151.032
-55,-122,443.614,-149.984
-54,-122,144.927,-153.097
-53,-122,242.764,-11.5686
-52,-122,684.908,-27.374
-51,-122,1170.6,-45.7511
-50,-122,1601.14,-62.1182
-49,-122,1807.86,-77.0702
-48,-122,1689.3,-93.6467
-47,-122,1364.46,-116.976
-46,-122,1123.56,-148.088
-45,-122,984.676,-173.262
-44,-122,658.855,174.62
-43,-122,90.8199,179.207
-42,-122,508.544,-10.8159
-41,-122,885.625,-3.55438
-40,-122,960.246,9.27649
-39,-122,877.691,30.1645
-38,-122,866.58,53.2032
-37,-122,980.269,63.7709
-36,-122,1200.3,60.4328
-35,-122,1564.75,52.7539
-34,-122,2021.2,47.1004
-33,-122,2442.32,43.2228
-32,-122,2742.1,38.9989
-31,-122,2924.34,33.0686
-30,-122,3049.92,25.7613
-29,-122,3146.11,19.0016
-28,-122,3156.48,14.886
-27,-122,3007.37,14.6579
-26,-122,2713.07,19.0432
-25,-122,2412.64,28.1899
-24,-122,2291.21,39.4187
-23,-122,2425.59,46.6068
-22,-122,2777.11,46.4166
-21,-122,3313.41,40.9464
-20,-122,3991.11,33.9373
-19,-122,4688.89,27.6987
-18,-122,5231.5,22.8209
-17,-122,5460.07,19.0457
-16,-122,5285.27,15.8166
-15,-122,4709.81,12.3354
-14,-122,3828.75,7.21715
-13,-122,2825.92,-2.50378
-12,-122,2000.61,-22.8964
-11,-122,1753.63,-54.7955
-10,-122,2063.3,-77.7667
-9,-122,2455.27,-85.9917
-8,-122,2666.59,-85.6704
-7,-122,2639.72,-79.9463
-6,-122,2419.2,-69.3825
-5,-122,2117.19,-53.2398
-4,-122,1887.31,-31.3237
-3,-122,1838.12,-7.38312
-2,-122,1917.2,12.3875
-1,-122,1964.06,25.5383
0,-122,1848.97,32.3592
1,-122,1529.04,31.9124
2,-122,1088.17,17.4177
3,-122,914.037,-24.9192
4,-122,1400.3,-60.2213
5,-122,2138.91,-72.5904
6,-122,2819.86,-76.7824
7,-122,3310.32,-78.1275
8,-122,3550.35,-78.2987
9,-122,3532.68,-77.8591
10,-122,3292.06,-76.8933
11,-122,2891.21,-75.1409
12,-122,2405.36,-71.9612
13,-122,1910.99,-66.2665
14,-122,1480.47,-56.7278
15,-122,1171.78,-43.2086
16,-122,991.974,-29.6502
17,-122,875.997,-23.5049
18,-122,776.969,-32.0768
19,-122,807.048,-57.8044
20,-122,1118.47,-82.6942
21,-122,1588.91,-96.1202
22,-122,1997.95,-103.593
23,-122,2180.62,-109.545
24,-122,2073.36,-116.479
25,-122,1741.74,-126.117
26,-122,1341.28,-138.453
27,-122,985.762,-147.508
28,-122,705.761,-136.914
29,-122,744.451,-98.5148
30,-122,1141.39,-75.4747
31,-122,1442.64,-66.826
32,-122,1399.1,-61.4509
33,-122,1045.17,-55.1723
34,-122,627.033,-47.4162
35,-122,404.879,-53.8598
36,-122,568.08,-80.629
37,-122,979.127,-90.8222
38,-122,1217.94,-94.6656
39,-122,991.786,-98.6031
40,-122,334.677,-106.852
41,-122,408.678,71.5618
42,-122,868.541,51.6506
43,-122,1087.65,19.2469
44,-122,1448.11,-14.4759
45,-122,1793.07,-34.2491
46,-122,1712.05,-45.6925
47,-122,1210.52,-58.5191
48,-122,778.813,-89.5069
49,-122,926.073,-117.833
50,-122,1318.21,-113.101
51,-122,1713.3,-98.1317
52,-122,1940.87,-83.3149
53,-122,1878.08,-70.2241
54,-122,1572.35,-59.4315
55,-122,1195.41,-52.6746
56,-122,955.122,-50.306
57,-122,996.475,-45.4383
58,-122,1329.34,-34.9144
59,-122,1817.87,-24.343
60,-122,2221.08,-14.7239
61,-122,2382.61,-3.51748
62,-122,2373.81,11.5296
63,-122,2384.42,28.6433
64,-122,2420,42.5079
65,-122,2312.94,51.1733
66,-122,2022.79,56.6011
67,-122,1702.95,61.7024
68,-122,1519.6,68.4272
69,-122,1466.25,76.159
70,-122,1368.85,84.115
71,-122,1084.81,93.7185
72,-122,667.018,108.054
73,-122,308.209,130.654
74,-122,124.164,144.055
75,-122,153.365,115.856
76,-122,319.965,135.783
77,-122,558.312,167.153
78,-122,841.962,-168.508
79,-122,1039.45,-153.75
80,-122,1080.13,-149.43
81,-122,1119.4,-157.135
82,-122,1417.79,-166.119
83,-122,1935.85,-164.502
84,-122,2441.62,-155.604
85,-122,2743.63,-144.579
86,-122,2747.75,-134.58
87,-122,2497.71,-127.814
88,-122,2162.5,-125.879
89,-122,1913.32,-128.139
90,-122,1753.93,-131.263
91,-122,1538.72,-134.67
92,-122,1215,-144.957
93,-122,1068.18,-171.792
94,-122,1422.99,166.75
95,-122,1963.81,165.24
96,-122,2362.58,172.378
97,-122,2458.81,-178.614
98,-122,2213.14,-170.903
99,-122,1734.19,-167.076
100,-122,1242.8,-171.308
101,-122,960.668,173.373
102,-122,918.733,156.613
103,-122,923.138,146.975
104,-122,847.034,141.595
105,-122,695.882,138.732
106,-122,504.178,141.162
107,-122,274.305,158.119
108,-122,163.922,-98.7853
109,-122,546.524,-49.5842
110,-122,1002.71,-34.81
111,-122,1335.41,-25.4067
112,-122,1400.85,-19.0788
113,-122,1189.69,-18.7091
114,-122,918.611,-35.5682
115,-122,1089.89,-66.9033
116,-122,1710.28,-77.427
117,-122,2331.32,-74.6237
118,-122,2647.11,-67.6749
119,-122,2515.47,-59.6248
120,-122,1985.85,-52.4058
121,-122,1262.75,-50.788
122,-122,678.183,-73.3457
123,-122,724.528,-119.838
124,-122,1008.78,-133.588
125,-122,1063.74,-138.032
126,-122,879.409,-148.196
127,-122,687.986,-172.051
128,-122,654.453,164.627
129,-122,575.291,159.172
130,-122,312.67,168.199
131,-122,113.182,-16.7579
132,-122,654.813,8.43186
133,-122,1248.8,20.4703
134,-122,1712.03,27.1131
135,-122,1854.51,28.3324
136,-122,1657.71,22.8939
137,-122,1327.17,9.24585
138,-122,1071.81,-7.67491
139,-122,795.351,-15.5535
140,-122,298.884,0.519816
141,-122,563.859,149.643
142,-122,1668.89,168.846
143,-122,3020.47,-177.939
144,-122,4450.92,-166.641
145,-122,5686.68,-156.799
146,-122,6449.47,-147.983
147,-122,6577.88,-139.893
148,-122,6073.37,-132.603
149,-122,5062.11,-126.859
150,-122,3735.56,-124.827
151,-122,2363.83,-133.125
152,-122,1566.86,-169.31
153,-122,2068.85,151.759
154,-122,2977.21,140.741
155,-122,3647.88,140.52
156,-122,3942.23,144.592
157,-122,3884.56,151.259
158,-122,3564.25,160.021
159,-122,3079.32,170.694
160,-122,2504.03,-176.637
161,-122,1890.73,-161.012
162,-122,1305.4,-138.921
163,-122,894.242,-102.125
164,-122,859.137,-54.8652
165,-122,1048.04,-22.817
166,-122,1158.11,-3.17254
167,-122,1061.9,13.1043
168,-122,749.359,34.8365
169,-122,432.702,95.3775
170,-122,860.377,166.19
171,-122,1671.65,-171.102
172,-122,2544.83,-158.526
173,-122,3368.83,-148.825
174,-122,4060.17,-140.32
175,-122,4548.77,-132.461
176,-122,4779.81,-125.017
177,-122,4719.6,-117.845
178,-122,4363.01,-110.786
179,-122,3739.91,-103.581
180,-122,2917.64,-95.729
-180,-121,2623.9,-84.3289
-179,-121,1635.18,-76.9145
-178,-121,581.52,-63.824
-177,-121,438.875,96.8236
-176,-121,1235.48,113.635
-175,-121,1769.04,124.283
-174,-121,2025.54,136.905
-173,-121,2096.6,153.705
-172,-121,2164.03,174.876
-171,-121,2384.24,-163.461
-170,-121,2734.21,-146.046
-169,-121,3058.11,-133.691
-168,-121,3216.48,-124.796
-167,-121,3153.61,-117.54
-166,-121,2901.78,-110.322
-165,-121,2559,-101.799
-164,-121,2246.24,-91.5246
-163,-121,2040.05,-81.2275
-162,-121,1917.26,-74.6106
-161,-121,1797.2,-75.1598
-160,-121,1669.29,-85.7828
-159,-121,1701.94,-106.935
-158,-121,2116.87,-128.793
-157,-121,2856.18,-141.876
-156,-121,3686.7,-147.523
-155,-121,4405.32,-149.089
-154,-121,4875.47,-148.627
-153,-121,5033.25,-147.075
-152,-121,4898.74,-144.408
-151,-121,4584.01,-139.608
-150,-121,4291.52,-131.143
-149,-121,4269.26,-119.152
-148,-121,4627.54,-107.414
-147,-121,5163.73,-99.6961
-146,-121,5512.24,-96.424
-145,-121,5414.62,-96.3457
-144,-121,4841.92,-97.8128
-143,-121,3955,-98.3894
-142,-121,3002.98,-93.9675
-141,-121,2285.76,-79.6222
-140,-121,2035.74,-58.4828
-139,-121,2061.89,-43.5247
-138,-121,2021.85,-38.1302
-137,-121,1872.58,-39.7749
-136,-121,1744.86,-45.8054
-135,-121,1669.02,-53.5565
-134,-121,1506.69,-64.24
-133,-121,1190.64,-87.4611
-132,-121,1140.91,-133.903
-131,-121,1644.34,-167.993
-130,-121,2084.73,176.976
-129,-121,2182.62,168.853
-128,-121,2133.29,164.536
-127,-121,2279.74,164.05
-126,-121,2747.38,164.469
-125,-121,3285.2,162.023
-124,-121,3509.07,155.677
-123,-121,3280.39,146.048
-122,-121,2757.58,136.505
-121,-121,2163.84,135.581
-120,-121,1861.96,152.26
-119,-121,2196.53,170.325
-118,-121,2699.88,172.562
-117,-121,2936.22,164.854
-116,-121,2871.12,154.405
-115,-121,2560.2,147.645
-114,-121,2119,149.945
-113,-121,1838.81,162.637
-112,-121,1901.84,175.649
-111,-121,2122.36,-179.4
-110,-121,2308.89,-179.097
-109,-121,2420.55,-178.96
-108,-121,2503.18,-177.512
-107,-121,2609.62,-175.447
-106,-121,2736.62,-173.648
-105,-121,2839.06,-172.173
-104,-121,2891.23,-170.764
-103,-121,2914.44,-169.287
-102,-121,2945.49,-167.462
-101,-121,2997.53,-164.74
-100,-121,3068.47,-161.002
-99,-121,3170.41,-157.296
-98,-121,3318.72,-155.248
-97,-121,3495.68,-155.332
-96,-121,3633.5,-156.221
-95,-121,3652.15,-156.1
-94,-121,3559.06,-154.111
-93,-121,3484.36,-151.02
-92,-121,3554.78,-148.86
-91,-121,3746.7,-148.834
-90,-121,3891.85,-150.219
-89,-121,3824.86,-151.706
-88,-121,3545.68,-152.163
-87,-121,3233.35,-150.457
-86,-121,3088.85,-146.152
-85,-121,3158.87,-140.817
-84,-121,3312.82,-136.627
-83,-121,3407.74,-134.339
-82,-121,3438.5,-133.576
-81,-121,3500.66,-133.506
-80,-121,3642.54,-133.538
-79,-121,3796.45,-133.944
-78,-121,3857.27,-135.435
-77,-121,3798.54,-138.173
-76,-121,3681.46,-141.236
-75,-121,3566.74,-143.291
-74,-121,3469.71,-144.191
-73,-121,3388.19,-145.382
-72,-121,3329.38,-148.341
-71,-121,3298.09,-153.038
-70,-121,3263.25,-158.432
-69,-121,3184.36,-164.173
-68,-121,3084.06,-170.814
-67,-121,3036.89,-178.295
-66,-121,3060.41,174.651
-65,-121,3071.9,168.621
-64,-121,2990.06,162.475
-63,-121,2828.79,154.89
-62,-121,2646.19,146.584
-61,-121,2413.72,140.334
-60,-121,2036.28,138.448
-59,-121,1519.66,142.083
-58,-121,1021.33,151.94
-57,-121,690.88,163.555
-56,-121,492.926,161.347
-55,-121,357.544,130.398
-54,-121,361.279,70.023
-53,-121,604.253,16.7949
-52,-121,1031.83,-16.0224
-51,-121,1503.19,-38.1443
-50,-121,1835.31,-55.3297
-49,-121,1868.74,-71.1099
-48,-121,1588.7,-89.735
-47,-121,1215.32,-116.893
-46,-121,1018.29,-148.685
-45,-121,841.259,-167.568
-44,-121,415.26,-164.176
-43,-121,315.424,-38.8012
-42,-121,891.946,-15.2156
-41,-121,1220.26,-5.17375
-40,-121,1239.32,6.46958
-39,-121,1094.38,21.6547
-38,-121,993.476,38.1295
-37,-121,1057,48.8469
-36,-121,1304.73,51.9799
-35,-121,1695.96,52.2391
-34,-121,2120.99,51.8681
-33,-121,2454.88,49.9578
-32,-121,2640.98,44.9494
-31,-121,2731.78,36.2883
-30,-121,2822.5,25.8223
-29,-121,2907.61,17.1363
-28,-121,2864.81,12.7786
-27,-121,2607.08,13.881
-26,-121,2209.59,21.729
-25,-121,1910.31,36.7265
-24,-121,1919.02,51.9261
-23,-121,2193.5,57.2991
-22,-121,2639.53,52.5861
-21,-121,3266.41,43.3022
-20,-121,4041.02,34.3287
-19,-121,4811.54,27.5983
-18,-121,5380.29,23.0934
-17,-121,5591.18,20.2333
-16,-121,5374.83,18.3731
-15,-121,4757.34,16.7619
-14,-121,3847.2,14.187
-13,-121,2818.8,8.04782
-12,-121,1928.67,-7.66159
-11,-121,1563.56,-37.8977
-10,-121,1836.44,-62.6173
-9,-121,2296.89,-70.6024
-8,-121,2647.28,-69.1066
-7,-121,2805.32,-62.443
-6,-121,2782.49,-52.0327
-5,-121,2644.19,-38.1986
-4,-121,2484.66,-21.3718
-3,-121,2379.41,-3.2211
-2,-121,2326.14,13.402
-1,-121,2241.01,26.106
0,-121,2024.05,33.5068
1,-121,1631.01,33.3433
2,-121,1158.13,17.4529
3,-121,1062.53,-25.0789
4,-121,1673.63,-55.2696
5,-121,2522.96,-65.0533
6,-121,3300.01,-67.7003
7,-121,3856.87,-67.7754
8,-121,4119.51,-66.7864
9,-121,4075.08,-65.323
10,-121,3765.11,-63.625
11,-121,3270.71,-61.733
12,-121,2690.63,-59.4892
13,-121,2117.57,-56.4759
14,-121,1620.52,-52.0286
15,-121,1237.26,-45.6852
16,-121,972.787,-38.5559
17,-121,801.303,-34.9534
18,-121,700.125,-42.0078
19,-121,735.474,-63.1387
20,-121,1019.51,-84.6052
21,-121,1493.73,-96.4624
22,-121,1989.12,-102.539
23,-121,2330.83,-106.733
24,-121,2392,-111.224
25,-121,2151.96,-117.468
26,-121,1716.93,-126.263
27,-121,1251.18,-135.603
28,-121,858.309,-134.979
29,-121,705.084,-105.053
30,-121,1038.89,-74.116
31,-121,1467.22,-62.9911
32,-121,1595,-57.551
33,-121,1322.17,-51.3062
34,-121,840.855,-39.5372
35,-121,477.92,-22.1883
36,-121,371.731,-35.3248
37,-121,652.869,-67.8681
38,-121,1049.53,-77.8856
39,-121,1103.94,-80.6157
40,-121,661.393,-77.1033
41,-121,222.541,17.4864
42,-121,726.532,51.2573
43,-121,988.353,29.8439
44,-121,1282.2,-5.55
45,-121,1744.63,-30.2919
46,-121,1930.3,-43.516
47,-121,1632.92,-54.0701
48,-121,1138.95,-72.3583
49,-121,997.395,-100.812
50,-121,1246.31,-109.577
51,-121,1547.43,-99.9161
52,-121,1743.87,-84.7722
53,-121,1750.27,-69.3051
54,-121,1564.33,-55.6215
55,-121,1262.07,-45.3839
56,-121,984.889,-38.6077
57,-121,901.927,-31.111
58,-121,1110.9,-20.7277
59,-121,1538.09,-11.8977
60,-121,1958.65,-4.51317
61,-121,2187.2,4.78126
62,-121,2244.49,18.8106
63,-121,2303.38,36.3328
64,-121,2386.17,51.7738
65,-121,2309.74,62.525
66,-121,2003.81,70.1083
67,-121,1630.68,76.6576
68,-121,1399.87,83.3448
69,-121,1344.94,90.6006
70,-121,1306.43,99.983
71,-121,1129.3,114.741
72,-121,854.931,139.359
73,-121,662.235,172.706
74,-121,567.494,-162.632
75,-121,515.974,-160.084
76,-121,647.378,-168.514
77,-121,972.061,-164.866
78,-121,1322.56,-153.856
79,-121,1539.44,-143.281
80,-121,1560.21,-138.256
81,-121,1528.5,-143.077
82,-121,1747.13,-152.979
83,-121,2255.54,-155.171
84,-121,2790.14,-149.025
85,-121,3119,-139.583
86,-121,3133.5,-130.726
87,-121,2874.6,-125.114
88,-121,2526.45,-124.25
89,-121,2277.79,-126.962
90,-121,2123.88,-129.855
91,-121,1902.1,-132.918
92,-121,1564.13,-142.407
93,-121,1418.95,-165.459
94,-121,1805.37,175.451
95,-121,2416.73,173.323
96,-121,2885.39,179.579
97,-121,3024.43,-172.21
98,-121,2787.63,-165.312
99,-121,2292.79,-162.109
100,-121,1776.01,-165.287
101,-121,1448.54,-175.561
102,-121,1328.84,172.486
103,-121,1263.79,163.481
104,-121,1152.79,156.635
105,-121,1005.84,151.526
106,-121,840.696,150.37
107,-121,619.375,155.582
108,-121,287.058,173.904
109,-121,241.789,-48.2436
110,-121,751.797,-21.7382
111,-121,1159.1,-10.7452
112,-121,1311.27,-2.40907
113,-121,1183.34,1.90232
114,-121,904.648,-6.89289
115,-121,876.458,-39.0998
116,-121,1345.5,-59.0623
117,-121,1886.84,-60.4386
118,-121,2164.16,-55.3332
119,-121,2052.69,-48.3117
120,-121,1613.09,-42.3825
121,-121,1036.97,-44.1583
122,-121,643.318,-71.2459
123,-121,724.621,-106.819
124,-121,853.634,-118.173
125,-121,718.592,-126.221
126,-121,440.67,-159.191
127,-121,572.874,144.572
128,-121,867.358,131.488
129,-121,937.957,131.385
130,-121,784.332,127.853
131,-121,640.911,101.587
132,-121,926.086,68.4975
133,-121,1438.6,58.5688
134,-121,1753.58,56.7881
135,-121,1652.7,55.1549
136,-121,1192.96,47.8597
137,-121,724.698,22.1813
